token_ids,raw_tokens,effective_token_ids,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,last_non_special_token,ending_motif,max_parenthesis_depth,max_bracket_depth
1 15 19 23 8 23 23 23 9 15 23 15 8 15 21 15 23 17 22 23 21 15 9 23 17 22 15 18 15 15 13 13 15 18 15 17 5 23 15 15 21 15 17 22 15 8 6 15 15 5 15 6 15 15 8 15 15 8 15 10 23 8 19 8 15 23 15 15 8 5 19 19 15 6 15 15 15 15 5 19 15 6 13 19 15 15 15 19 15 8 5 15 5 21 19 6 8 19 6 19 8 25 13 7 26 16 19 26 25 23 10 19 22 20 18 17 7 13 19 28,<bos> C O c 1 c c c 2 C c C 1 C [ C c H ] c [ C 2 c H ] C N C C = = C N C H ( c C C [ C H ] C 1 ) C C ( C ) C C 1 C C 1 C 3 c 1 O 1 C c C C 1 ( O O C ) C C C C ( O C ) = O C C C O C 1 ( C ( [ O ) 1 O ) O 1 n = - o F O o n c 3 O ] S N H - = O s,15 19 23 8 23 23 23 9 15 23 15 8 15 21 15 23 17 22 23 21 15 9 23 17 22 15 18 15 15 13 13 15 18 15 17 5 23 15 15 21 15 17 22 15 8 6 15 15 5 15 6 15 15 8 15 15 8 15 10 23 8 19 8 15 23 15 15 8 5 19 19 15 6 15 15 15 15 5 19 15 6 13 19 15 15 15 19 15 8 5 15 5 21 19 6 8 19 6 19 8 25 13 7 26 16 19 26 25 23 10 19 22 20 18 17 7 13 19 28,COc1ccc2CcC1C[CcH]c[C2cH]CNCC==CNCH(cCC[CH]C1)CC(C)CC1CC1C3c1O1CcCC1(OOC)CCCC(OC)=OCCCOC1(C([O)1O)O1n=-oFOonc3O]SNH-=Os,119,0,,,,max_length,0,0,1,1,s,-=Os,2,1
1 19 13 15 8 18 23 9 23 23 23 23 23 5 23 6 23 23 10 23 23 23 5 19 6 23 23 7 23 23 8 23 23 23 23 19 9 23 23 8 7 16 15 23 23 8 23 9 23 23 23 9 23 9 23 23 8 23 9 19 8 23 8 8 8 15 15 23 8 5 15 6 21 15 19 22 18 15 8 19 15 10 5 13 19 6 15 19 15 8 15 15 13 19 17 8 15 9 16 19 8 25 9 2 16 8 19 23 14 12 26 15 14 28 16 19 26 8 24 7,<bos> O = C 1 N c 2 c c c c c ( c ) c c 3 c c c ( O ) c c - c c 1 c c c c O 2 c c 1 - F C c c 1 c 2 c c c 2 c 2 c c 1 c 2 O 1 c 1 1 1 C C c 1 ( C ) [ C O ] N C 1 O C 3 ( = O ) C O C 1 C C = O H 1 C 2 F O 1 n 2 <eos> F 1 O c B 5 o C B s F O o 1 l -,19 13 15 8 18 23 9 23 23 23 23 23 5 23 6 23 23 10 23 23 23 5 19 6 23 23 7 23 23 8 23 23 23 23 19 9 23 23 8 7 16 15 23 23 8 23 9 23 23 23 9 23 9 23 23 8 23 9 19 8 23 8 8 8 15 15 23 8 5 15 6 21 15 19 22 18 15 8 19 15 10 5 13 19 6 15 19 15 8 15 15 13 19 17 8 15 9 16 19 8 25 9,O=C1Nc2ccccc(c)cc3ccc(O)cc-cc1ccccO2cc1-FCcc1c2ccc2c2cc1c2O1c111CCc1(C)[CO]NC1OC3(=O)COC1CC=OH1C2FO1n2,102,0,103.0,,<eos>,eos,0,0,,0,2,O1n2,1,1
1 15 20 5 13 19 6 5 13 19 6 18 9 18 21 23 9 22 23 5 7 23 5 23 6 23 23 5 19 15 23 11 23 23 23 5 18 6 23 25 9 6 23 15 8 6 15 23 18 23 10 23 5 15 23 6 15 9 18 15 5 15 6 15 23 8 23 8 8 5 19 19 9 6 15 8 17 15 5 15 9 6 15 15 23 8 23 23 23 8 15 10 13 19 19 8 15 19 23 19 8 23 16 27 24 4 26 25 19 28 19 15 26 4 13 17 14 20 8 7,<bos> C S ( = O ) ( = O ) N 2 N [ c 2 ] c ( - c ( c ) c c ( O C c 4 c c c ( N ) c n 2 ) c C 1 ) C c N c 3 c ( C c ) C 2 N C ( C ) C c 1 c 1 1 ( O O 2 ) C 1 H C ( C 2 ) C C c 1 c c c 1 C 3 = O O 1 C O c O 1 c F r l # o n O s O C o # = H B S 1 -,15 20 5 13 19 6 5 13 19 6 18 9 18 21 23 9 22 23 5 7 23 5 23 6 23 23 5 19 15 23 11 23 23 23 5 18 6 23 25 9 6 23 15 8 6 15 23 18 23 10 23 5 15 23 6 15 9 18 15 5 15 6 15 23 8 23 8 8 5 19 19 9 6 15 8 17 15 5 15 9 6 15 15 23 8 23 23 23 8 15 10 13 19 19 8 15 19 23 19 8 23 16 27 24 4 26 25 19 28 19 15 26 4 13 17 14 20 8 7,CS(=O)(=O)N2N[c2]c(-c(c)cc(OCc4ccc(N)cn2)cC1)CcNc3c(Cc)C2NC(C)Cc1c11(OO2)C1HC(C2)CCc1ccc1C3=OO1COcO1cFrl#onOsOCo#=HBS1-,119,0,,,,max_length,0,0,4,1,-,BS1-,3,1
1 15 18 5 15 6 15 8 15 21 15 15 5 15 5 23 23 8 23 23 5 23 19 6 23 5 13 19 23 25 8 7 23 15 8 23 19 15 23 13 23 23 15 16 15 11 17 6 15 6 15 19 23 15 6 23 19 15 15 9 13 19 9 15 9 23 8 23 5 15 6 15 5 13 19 6 19 15 8 15 15 5 19 22 6 5 19 6 15 15 21 15 13 19 17 22 15 9 18 19 8 28 8 26 14 4 26 23 28 10 14 15 28 7 27 13 15 11 18 7,<bos> C N ( C ) C 1 C [ C C ( C ( c c 1 c c ( c O ) c ( = O c n 1 - c C 1 c O C c = c c C F C 4 H ) C ) C O c C ) c O C C 2 = O 2 C 2 c 1 c ( C ) C ( = O ) O C 1 C C ( O ] ) ( O ) C C [ C = O H ] C 2 N O 1 s 1 o B # o c s 3 B C s - r = C 4 N -,15 18 5 15 6 15 8 15 21 15 15 5 15 5 23 23 8 23 23 5 23 19 6 23 5 13 19 23 25 8 7 23 15 8 23 19 15 23 13 23 23 15 16 15 11 17 6 15 6 15 19 23 15 6 23 19 15 15 9 13 19 9 15 9 23 8 23 5 15 6 15 5 13 19 6 19 15 8 15 15 5 19 22 6 5 19 6 15 15 21 15 13 19 17 22 15 9 18 19 8 28 8 26 14 4 26 23 28 10 14 15 28 7 27 13 15 11 18 7,CN(C)C1C[CC(C(cc1cc(cO)c(=Ocn1-cC1cOCc=ccCFC4H)C)COcC)cOCC2=O2C2c1c(C)C(=O)OC1CC(O])(O)CC[C=OH]C2NO1s1oB#ocs3BCs-r=C4N-,119,0,,,,max_length,0,0,3,1,-,C4N-,3,1
1 15 15 15 21 15 23 9 23 23 23 23 15 15 23 8 23 8 15 5 15 5 13 19 6 18 15 8 13 15 8 23 8 15 8 19 8 15 15 5 13 19 6 18 8 15 18 19 23 6 23 8 15 23 15 23 15 23 8 23 8 23 8 22 8 19 8 9 2 5 15 13 19 15 19 15 5 15 8 19 19 6 5 15 19 6 15 6 15 8 2 8 9 21 18 8 15 22 20 19 8 27 9 24 23 8 4 16 18 17 2 19 17 16 11 16 14 19 11 19,<bos> C C C [ C c 2 c c c c C C c 1 c 1 C ( C ( = O ) N C 1 = C 1 c 1 C 1 O 1 C C ( = O ) N 1 C N O c ) c 1 C c C c C c 1 c 1 c 1 ] 1 O 1 2 <eos> ( C = O C O C ( C 1 O O ) ( C O ) C ) C 1 <eos> 1 2 [ N 1 C ] S O 1 r 2 l c 1 # F N H <eos> O H F 4 F B O 4 O,15 15 15 21 15 23 9 23 23 23 23 15 15 23 8 23 8 15 5 15 5 13 19 6 18 15 8 13 15 8 23 8 15 8 19 8 15 15 5 13 19 6 18 8 15 18 19 23 6 23 8 15 23 15 23 15 23 8 23 8 23 8 22 8 19 8 9,CCC[Cc2ccccCCc1c1C(C(=O)NC1=C1c1C1O1CC(=O)N1CNOc)c1CcCcCc1c1c1]1O12,67,0,68.0,,<eos>,eos,0,0,,0,2,1O12,2,1
1 15 15 5 13 19 6 21 23 17 23 23 5 19 5 15 23 17 23 5 7 23 23 23 23 23 5 17 11 6 15 13 19 15 22 10 17 23 5 15 23 15 6 23 23 15 15 6 15 6 17 23 5 18 15 6 15 6 17 23 5 19 6 21 15 23 17 22 5 15 6 19 9 5 15 8 6 15 5 13 19 6 23 8 23 23 23 23 23 8 15 10 13 19 19 8 15 19 27 19 8 7 24 20 26 23 19 5 19 28 4 23 19 11 18 27 9 27 6 23,<bos> C C ( = O ) [ c H c c ( O ( C c H c ( - c c c c c ( H 4 ) C = O C ] 3 H c ( C c C ) c c C C ) C ) H c ( N C ) C ) H c ( O ) [ C c H ] ( C ) O 2 ( C 1 ) C ( = O ) c 1 c c c c c 1 C 3 = O O 1 C O r O 1 - l S o c O ( O s # c O 4 N r 2 r ) c,15 15 5 13 19 6 21 23 17 23 23 5 19 5 15 23 17 23 5 7 23 23 23 23 23 5 17 11 6 15 13 19 15 22 10 17 23 5 15 23 15 6 23 23 15 15 6 15 6 17 23 5 18 15 6 15 6 17 23 5 19 6 21 15 23 17 22 5 15 6 19 9 5 15 8 6 15 5 13 19 6 23 8 23 23 23 23 23 8 15 10 13 19 19 8 15 19 27 19 8 7 24 20 26 23 19 5 19 28 4 23 19 11 18 27 9 27 6 23,CC(=O)[cHcc(O(CcHc(-ccccc(H4)C=OC]3Hc(CcC)ccCC)C)Hc(NC)C)Hc(O)[CcH](C)O2(C1)C(=O)c1ccccc1C3=OO1COrO1-lSocO(Os#cO4Nr2r)c,119,0,,,,max_length,0,0,1,1,c,2r)c,4,1
1 15 18 15 15 5 13 19 6 18 8 8 23 23 23 9 23 5 15 24 6 18 5 18 5 13 19 18 15 15 13 19 6 15 19 15 23 8 23 23 8 23 23 5 15 9 6 20 9 16 19 5 15 19 6 18 6 23 23 5 15 10 6 15 15 9 8 23 8 23 8 15 15 15 19 15 8 9 8 15 9 10 15 15 15 5 15 19 15 17 9 8 9 21 19 6 15 19 4 19 8 27 16 23 7 13 24 19 5 17 5 19 11 17 22 6 25 11 14 6,<bos> C N C C ( = O ) N 1 1 c c c 2 c ( C l ) N ( N ( = O N C C = O ) C O C c 1 c c 1 c c ( C 2 ) S 2 F O ( C O ) N ) c c ( C 3 ) C C 2 1 c 1 c 1 C C C O C 1 2 1 C 2 3 C C C ( C O C H 2 1 2 [ O ) C O # O 1 r F c - = l O ( H ( O 4 H ] ) n 4 B ),15 18 15 15 5 13 19 6 18 8 8 23 23 23 9 23 5 15 24 6 18 5 18 5 13 19 18 15 15 13 19 6 15 19 15 23 8 23 23 8 23 23 5 15 9 6 20 9 16 19 5 15 19 6 18 6 23 23 5 15 10 6 15 15 9 8 23 8 23 8 15 15 15 19 15 8 9 8 15 9 10 15 15 15 5 15 19 15 17 9 8 9 21 19 6 15 19 4 19 8 27 16 23 7 13 24 19 5 17 5 19 11 17 22 6 25 11 14 6,CNCC(=O)N11ccc2c(Cl)N(N(=ONCC=O)COCc1cc1cc(C2)S2FO(CO)N)cc(C3)CC21c1c1CCCOC121C23CCC(COCH212[O)CO#O1rFc-=lO(H(O4H])n4B),119,0,,,,max_length,0,0,1,1,),n4B),2,1
1 15 18 5 15 5 13 19 6 19 6 23 8 23 23 23 23 5 23 20 23 23 23 23 23 23 9 6 23 23 8 15 8 23 8 15 4 15 8 8 8 15 23 8 15 8 28 5 15 16 6 15 15 19 15 10 19 15 15 15 15 23 9 15 15 9 8 23 8 13 19 17 15 9 8 15 8 15 8 15 9 13 15 15 15 5 19 6 15 21 15 15 13 19 19 8 15 19 9 19 8 15 16 18 26 24 23 8 16 17 4 20 22 15 8 27 19 24 10 18,<bos> C N ( C ( = O ) O ) c 1 c c c c ( c S c c c c c c 2 ) c c 1 C 1 c 1 C # C 1 1 1 C c 1 C 1 s ( C F ) C C O C 3 O C C C C c 2 C C 2 1 c 1 = O H C 2 1 C 1 C 1 C 2 = C C C ( O ) C [ C C = O O 1 C O 2 O 1 C F N o l c 1 F H # S ] C 1 r O l 3 N,15 18 5 15 5 13 19 6 19 6 23 8 23 23 23 23 5 23 20 23 23 23 23 23 23 9 6 23 23 8 15 8 23 8 15 4 15 8 8 8 15 23 8 15 8 28 5 15 16 6 15 15 19 15 10 19 15 15 15 15 23 9 15 15 9 8 23 8 13 19 17 15 9 8 15 8 15 8 15 9 13 15 15 15 5 19 6 15 21 15 15 13 19 19 8 15 19 9 19 8 15 16 18 26 24 23 8 16 17 4 20 22 15 8 27 19 24 10 18,CN(C(=O)O)c1cccc(cScccccc2)cc1C1c1C#C111Cc1C1s(CF)CCOC3OCCCCc2CC21c1=OHC21C1C1C2=CCC(O)C[CC=OO1CO2O1CFNolc1FH#S]C1rOl3N,119,0,,,,max_length,0,0,,0,N,Ol3N,2,1
1 15 15 5 15 6 5 23 23 21 23 5 14 5 7 23 9 23 23 23 23 23 23 6 23 5 15 15 15 5 15 19 6 18 8 25 23 23 5 23 23 23 9 23 15 25 6 23 23 8 23 6 23 9 15 8 23 6 23 5 23 19 9 23 23 23 23 22 15 5 19 6 15 6 19 6 13 15 8 15 9 13 19 8 23 15 19 23 19 8 15 10 13 19 17 23 15 19 20 19 8 4 16 9 23 19 10 19 5 28 23 18 15 12 27 5 19 6 8 6,<bos> C C ( C ) ( c c [ c ( B ( - c 2 c c c c c c ) c ( C C C ( C O ) N 1 n c c ( c c c 2 c C n ) c c 1 c ) c 2 C 1 c ) c ( c O 2 c c c c ] C ( O ) C ) O ) = C 1 C 2 = O 1 c C O c O 1 C 3 = O H c C O S O 1 # F 2 c O 3 O ( s c N C 5 r ( O ) 1 ),15 15 5 15 6 5 23 23 21 23 5 14 5 7 23 9 23 23 23 23 23 23 6 23 5 15 15 15 5 15 19 6 18 8 25 23 23 5 23 23 23 9 23 15 25 6 23 23 8 23 6 23 9 15 8 23 6 23 5 23 19 9 23 23 23 23 22 15 5 19 6 15 6 19 6 13 15 8 15 9 13 19 8 23 15 19 23 19 8 15 10 13 19 17 23 15 19 20 19 8 4 16 9 23 19 10 19 5 28 23 18 15 12 27 5 19 6 8 6,CC(C)(cc[c(B(-c2cccccc)c(CCC(CO)N1ncc(ccc2cCn)cc1c)c2C1c)c(cO2cccc]C(O)C)O)=C1C2=O1cCOcO1C3=OHcCOSO1#F2cO3O(scNC5r(O)1),119,0,,,,max_length,0,0,5,1,),O)1),4,1
1 18 21 15 5 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 8 17 22 8 15 15 21 15 17 17 22 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 23 5 23 5 23 23 6 6 23 6 16 6 15 16 8 5 15 15 8 6 23 23 9 15 15 8 15 15 19 9 21 15 15 8 22 8 9 16 19 15 15 21 15 5 13 19 6 15 9 18 19 8 19 12 23 16 20 19 14 25 19 23 19 25 20 17 16 22 20 12 4,<bos> N [ C ( H ] ( C ( = O ) N 1 C C S C 1 ) [ C 1 H ] 1 C C [ C H H ] ( N S ( = O ) ( = O ) c 2 c c c ( c ( c c ) ) c ) F ) C F 1 ( C C 1 ) c c 2 C C 1 C C O 2 [ C C 1 ] 1 2 F O C C [ C ( = O ) C 2 N O 1 O 5 c F S O B n O c O n S H F ] S 5 #,18 21 15 5 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 8 17 22 8 15 15 21 15 17 17 22 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 23 5 23 5 23 23 6 6 23 6 16 6 15 16 8 5 15 15 8 6 23 23 9 15 15 8 15 15 19 9 21 15 15 8 22 8 9 16 19 15 15 21 15 5 13 19 6 15 9 18 19 8 19 12 23 16 20 19 14 25 19 23 19 25 20 17 16 22 20 12 4,N[C(H](C(=O)N1CCSC1)[C1H]1CC[CHH](NS(=O)(=O)c2ccc(c(cc))c)F)CF1(CC1)cc2CC1CCO2[CC1]12FOCC[C(=O)C2NO1O5cFSOBnOcOnSHF]S5#,119,0,,,,max_length,0,0,2,1,#,]S5#,4,1
1 15 15 5 15 6 5 15 6 23 9 25 23 5 23 21 19 23 23 23 9 23 23 8 23 25 23 23 23 8 18 6 15 5 15 6 18 15 13 15 5 18 6 15 8 15 15 15 11 13 15 17 19 8 15 5 13 19 6 19 10 23 15 8 15 15 8 15 15 22 19 15 19 9 19 15 5 15 8 15 9 6 21 15 15 5 19 6 15 8 15 8 19 22 18 8 15 8 15 19 8 17 27 25 16 24 16 26 18 17 19 25 10 5 4 17 6 11 24 4,<bos> C C ( C ) ( C ) c 2 n c ( c [ O c c c 2 c c 1 c n c c c 1 N ) C ( C ) N C = C ( N ) C 1 C C C 4 = C H O 1 C ( = O ) O 3 c C 1 C C 1 C C ] O C O 2 O C ( C 1 C 2 ) [ C C ( O ) C 1 C 1 O ] N 1 C 1 C O 1 H r n F l F o N H O n 3 ( # H ) 4 l #,15 15 5 15 6 5 15 6 23 9 25 23 5 23 21 19 23 23 23 9 23 23 8 23 25 23 23 23 8 18 6 15 5 15 6 18 15 13 15 5 18 6 15 8 15 15 15 11 13 15 17 19 8 15 5 13 19 6 19 10 23 15 8 15 15 8 15 15 22 19 15 19 9 19 15 5 15 8 15 9 6 21 15 15 5 19 6 15 8 15 8 19 22 18 8 15 8 15 19 8 17 27 25 16 24 16 26 18 17 19 25 10 5 4 17 6 11 24 4,CC(C)(C)c2nc(c[Occc2cc1cnccc1N)C(C)NC=C(N)C1CCC4=CHO1C(=O)O3cC1CC1CC]OCO2OC(C1C2)[CC(O)C1C1O]N1C1CO1HrnFlFoNHOn3(#H)4l#,119,0,,,,max_length,0,0,,0,#,)4l#,1,1
1 18 23 8 25 23 25 23 9 28 23 10 23 5 23 8 9 6 23 23 8 23 23 23 8 23 8 23 10 15 8 15 2 2 2 2 2 2 8 15 5 15 6 23 8 15 2 2 23 2 19 9 23 8 15 5 23 6 23 23 8 23 8 8 23 17 8 9 15 5 13 19 6 19 15 15 5 15 8 15 15 6 21 15 15 5 15 6 15 8 15 8 13 19 18 8 15 22 11 19 8 25 16 7 28 12 23 17 4 17 16 18 15 16 12 5 15 11 14 6,<bos> N c 1 n c n c 2 s c 3 c ( c 1 2 ) c c 1 c c c 1 c 1 c 3 C 1 C <eos> <eos> <eos> <eos> <eos> <eos> 1 C ( C ) c 1 C <eos> <eos> c <eos> O 2 c 1 C ( c ) c c 1 c 1 1 c H 1 2 C ( = O ) O C C ( C 1 C C ) [ C C ( C ) C 1 C 1 = O N 1 C ] 4 O 1 n F - s 5 c H # H F N C F 5 ( C 4 B ),18 23 8 25 23 25 23 9 28 23 10 23 5 23 8 9 6 23 23 8 23 23 23 8 23 8 23 10 15 8 15,Nc1ncnc2sc3c(c12)cc1ccc1c1c3C1C,31,0,32.0,,<eos>,eos,0,0,,0,C,3C1C,1,0
1 15 19 23 8 23 23 23 5 19 6 23 23 15 23 5 23 5 15 15 15 9 6 23 23 8 19 6 23 8 13 19 15 23 8 19 19 15 8 8 19 15 8 23 15 15 8 15 5 15 9 15 8 6 15 19 18 15 23 15 19 23 19 8 2 15 8 15 8 2 19 2 15 19 15 15 8 15 8 15 19 17 15 5 15 6 15 2 15 8 15 8 9 21 18 8 15 22 18 19 8 27 4 26 28 19 24 17 18 20 5 13 18 28 21 4 15 6 9 22,<bos> C O c 1 c c c ( O ) c c C c ( c ( C C C 2 ) c c 1 O ) c 1 = O C c 1 O O C 1 1 O C 1 c C C 1 C ( C 2 C 1 ) C O N C c C O c O 1 <eos> C 1 C 1 <eos> O <eos> C O C C 1 C 1 C O H C ( C ) C <eos> C 1 C 1 2 [ N 1 C ] N O 1 r # o s O l H N S ( = N s [ # C ) 2 ],15 19 23 8 23 23 23 5 19 6 23 23 15 23 5 23 5 15 15 15 9 6 23 23 8 19 6 23 8 13 19 15 23 8 19 19 15 8 8 19 15 8 23 15 15 8 15 5 15 9 15 8 6 15 19 18 15 23 15 19 23 19 8,COc1ccc(O)ccCc(c(CCC2)cc1O)c1=OCc1OOC11OC1cCC1C(C2C1)CONCcCOcO1,63,0,64.0,,<eos>,eos,0,0,,0,1,OcO1,2,0
1 15 5 15 15 23 8 23 23 23 23 5 15 15 5 15 5 15 24 9 6 23 8 6 23 8 23 23 23 25 23 9 23 25 8 18 15 9 15 8 15 13 19 15 23 15 6 15 23 6 8 25 15 15 15 23 8 19 23 21 15 23 8 22 9 2 8 15 8 2 15 15 19 15 19 2 5 15 6 21 15 13 15 22 19 5 15 6 15 8 15 15 13 19 17 8 15 9 5 19 8 26 18 21 28 24 19 26 16 17 25 7 18 16 13 28 6 8 22 9,<bos> C ( C C c 1 c c c c ( C C ( C ( C l 2 ) c 1 ) c 1 c c c n c 2 c n 1 N C 2 C 1 C = O C c C ) C c ) 1 n C C C c 1 O c [ C c 1 ] 2 <eos> 1 C 1 <eos> C C O C O <eos> ( C ) [ C = C ] O ( C ) C 1 C C = O H 1 C 2 ( O 1 o N [ s l O o F H n - N F = s ) 1 ] 2,15 5 15 15 23 8 23 23 23 23 5 15 15 5 15 5 15 24 9 6 23 8 6 23 8 23 23 23 25 23 9 23 25 8 18 15 9 15 8 15 13 19 15 23 15 6 15 23 6 8 25 15 15 15 23 8 19 23 21 15 23 8 22 9,C(CCc1cccc(CC(C(Cl2)c1)c1cccnc2cn1NC2C1C=OCcC)Cc)1nCCCc1Oc[Cc1]2,64,0,65.0,,<eos>,eos,0,0,,0,2,c1]2,4,1
1 15 15 5 15 15 23 8 23 23 23 23 23 23 8 6 15 5 13 19 6 23 23 23 23 23 5 18 6 23 5 13 19 6 21 13 19 23 8 23 8 23 23 8 8 19 28 15 5 23 19 6 15 23 15 8 15 5 15 6 13 19 23 8 15 15 8 22 8 2 19 15 15 5 19 6 8 15 8 15 15 13 19 2 23 15 19 23 15 8 15 10 13 19 9 8 15 19 10 19 8 25 28 27 24 20 8 16 21 17 4 18 22 14 24 4 17 15 24 9,<bos> C C ( C C c 1 c c c c c c 1 ) C ( = O ) c c c c c ( N ) c ( = O ) [ = O c 1 c 1 c c 1 1 O s C ( c O ) C c C 1 C ( C ) = O c 1 C C 1 ] 1 <eos> O C C ( O ) 1 C 1 C C = O <eos> c C O c C 1 C 3 = O 2 1 C O 3 O 1 n s r l S 1 F [ H # N ] B l # H C l 2,15 15 5 15 15 23 8 23 23 23 23 23 23 8 6 15 5 13 19 6 23 23 23 23 23 5 18 6 23 5 13 19 6 21 13 19 23 8 23 8 23 23 8 8 19 28 15 5 23 19 6 15 23 15 8 15 5 15 6 13 19 23 8 15 15 8 22 8,CC(CCc1cccccc1)C(=O)ccccc(N)c(=O)[=Oc1c1cc11OsC(cO)CcC1C(C)=Oc1CC1]1,68,0,69.0,,<eos>,eos,0,0,,0,1,C1]1,1,1
1 15 18 5 15 6 15 15 15 5 23 8 23 23 23 23 23 8 6 23 8 23 23 23 23 23 8 2 2 15 8 13 15 15 8 2 15 2 2 2 2 2 2 23 8 15 18 5 15 23 15 9 13 19 15 5 15 15 23 15 15 23 9 15 15 9 8 23 8 5 19 6 15 6 19 6 19 15 8 21 15 5 13 15 6 5 15 6 15 8 15 15 13 19 9 8 15 9 4 19 8 18 23 18 23 13 25 26 27 15 14 25 15 14 24 22 28 24 7 18,<bos> C N ( C ) C C C ( c 1 c c c c c 1 ) c 1 c c c c c 1 <eos> <eos> C 1 = C C 1 <eos> C <eos> <eos> <eos> <eos> <eos> <eos> c 1 C N ( C c C 2 = O C ( C C c C C c 2 C C 2 1 c 1 ( O ) C ) O ) O C 1 [ C ( = C ) ( C ) C 1 C C = O 2 1 C 2 # O 1 N c N c = n o r C B n C B l ] s l - N,15 18 5 15 6 15 15 15 5 23 8 23 23 23 23 23 8 6 23 8 23 23 23 23 23 8,CN(C)CCC(c1ccccc1)c1ccccc1,26,0,27.0,,<eos>,eos,0,0,,0,1,ccc1,1,0
1 19 13 23 8 23 23 9 9 23 5 23 5 15 5 15 21 15 10 15 25 15 18 15 23 23 23 23 23 23 5 13 15 6 15 23 15 15 5 15 6 10 6 23 8 15 23 15 6 15 8 6 15 15 8 23 8 15 8 10 15 23 8 22 8 15 15 19 8 5 15 5 15 6 15 6 15 15 5 19 15 6 15 13 19 5 15 19 6 8 15 10 13 21 18 22 15 19 2 19 8 4 27 12 26 20 19 17 26 20 14 19 26 5 23 14 12 6 24 23,<bos> O = c 1 c c 2 2 c ( c ( C ( C [ C 3 C n C N C c c c c c c ( = C ) C c C C ( C ) 3 ) c 1 C c C ) C 1 ) C C 1 c 1 C 1 3 C c 1 ] 1 C C O 1 ( C ( C ) C ) C C ( O C ) C = O ( C O ) 1 C 3 = [ N ] C O <eos> O 1 # r 5 o S O H o S B O o ( c B 5 ) l c,19 13 23 8 23 23 9 9 23 5 23 5 15 5 15 21 15 10 15 25 15 18 15 23 23 23 23 23 23 5 13 15 6 15 23 15 15 5 15 6 10 6 23 8 15 23 15 6 15 8 6 15 15 8 23 8 15 8 10 15 23 8 22 8 15 15 19 8 5 15 5 15 6 15 6 15 15 5 19 15 6 15 13 19 5 15 19 6 8 15 10 13 21 18 22 15 19,O=c1cc22c(c(C(C[C3CnCNCcccccc(=C)CcCC(C)3)c1CcC)C1)CC1c1C13Cc1]1CCO1(C(C)C)CC(OC)C=O(CO)1C3=[N]CO,97,0,98.0,,<eos>,eos,0,0,,0,O,N]CO,4,1
1 15 15 19 15 5 13 19 6 18 23 8 23 23 5 15 19 6 23 9 23 23 23 5 16 6 23 23 9 8 23 23 8 18 8 2 15 8 15 8 2 19 2 15 15 15 8 15 5 23 19 6 15 8 15 2 13 19 23 19 15 23 15 8 23 9 8 15 8 13 19 17 19 9 8 2 5 15 8 15 15 6 15 15 15 5 15 6 15 21 15 8 5 22 19 6 15 2 2 19 8 15 8 9 28 11 25 16 21 25 28 18 17 16 18 4 25 11 24 9,<bos> C C O C ( = O ) N c 1 c c ( C O ) c 2 c c c ( F ) c c 2 1 c c 1 N 1 <eos> C 1 C 1 <eos> O <eos> C C C 1 C ( c O ) C 1 C <eos> = O c O C c C 1 c 2 1 C 1 = O H O 2 1 <eos> ( C 1 C C ) C C C ( C ) C [ C 1 ( ] O ) C <eos> <eos> O 1 C 1 2 s 4 n F [ n s N H F N # n 4 l 2,15 15 19 15 5 13 19 6 18 23 8 23 23 5 15 19 6 23 9 23 23 23 5 16 6 23 23 9 8 23 23 8 18 8,CCOC(=O)Nc1cc(CO)c2ccc(F)cc21cc1N1,34,0,35.0,,<eos>,eos,0,0,,0,1,c1N1,1,0
1 15 15 15 15 5 15 5 15 6 15 5 15 5 13 19 6 15 8 15 15 23 15 8 23 8 23 23 8 8 15 8 15 18 8 8 15 15 15 8 8 6 6 2 8 15 8 15 5 15 19 6 15 2 15 2 15 23 8 15 15 19 15 23 15 9 15 15 15 23 19 5 15 15 5 15 19 6 19 15 6 21 15 15 17 5 19 8 15 15 15 8 6 9 18 22 15 9 19 19 8 28 26 21 28 23 16 8 22 18 14 20 15 16 4 17 25 8 21 18,<bos> C C C C ( C ( C ) C ( C ( = O ) C 1 C C c C 1 c 1 c c 1 1 C 1 C N 1 1 C C C 1 1 ) ) <eos> 1 C 1 C ( C O ) C <eos> C <eos> C c 1 C C O C c C 2 C C C c O ( C C ( C O ) O C ) [ C C H ( O 1 C C C 1 ) 2 N ] C 2 O O 1 s o [ s c F 1 ] N B S C F # H n 1 [ N,15 15 15 15 5 15 5 15 6 15 5 15 5 13 19 6 15 8 15 15 23 15 8 23 8 23 23 8 8 15 8 15 18 8 8 15 15 15 8 8 6 6,CCCC(C(C)C(C(=O)C1CCcC1c1cc11C1CN11CCC11)),42,0,43.0,,<eos>,eos,0,0,,0,),11)),3,0
