sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
11,COc1ccc(c1CC[Nc]c3cc[cH]CCCCCCCC)C(O(CC[CH](C)C3)C),51,0,52.0,,<eos>,eos,<bos> C O c 1 c c c ( c 1 C C [ N c ] c 3 c c [ c H ] C C C C C C C C ) C ( O ( C C [ C H ] ( C ) C 3 ) C ) <eos> C 1 C c 1 <eos> H <eos> 1 c 1 <eos> [ C C 1 c 2 ( C ) C C ( ] ( C ) [ C = O ] C O ) 1 O 1 O [ N 1 C ] F O 1 s [ - o r = B S s c H ] s N r 2 o 1 S,15 19 23 8 23 23 23 5 23 8 15 15 21 18 23 22 23 10 23 23 21 23 17 22 15 15 15 15 15 15 15 15 6 15 5 19 5 15 15 21 15 17 22 5 15 6 15 10 6 15 6,),3)C),0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
12,O=C1Nc2ccccc(Cl)c1ccc(C)cc1Cc1cccc1cCc1HOCCcOccccccccc12cCO1,60,0,61.0,,<eos>,eos,<bos> O = C 1 N c 2 c c c c c ( C l ) c 1 c c c ( C ) c c 1 C c 1 c c c c 1 c C c 1 H O C C c O c c c c c c c c c 1 2 c C O 1 <eos> c <eos> C <eos> C <eos> 1 C C 1 C C O <eos> ( C ( O C 3 C = C ( C ) C C [ C 1 ] H 1 C 2 ) O 1 B ) H F c n 3 B H F C 2 r 4 = C 4 1 -,19 13 15 8 18 23 9 23 23 23 23 23 5 15 24 6 23 8 23 23 23 5 15 6 23 23 8 15 23 8 23 23 23 23 8 23 15 23 8 17 19 15 15 23 19 23 23 23 23 23 23 23 23 23 8 9 23 15 19 8,1,cCO1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
13,CS(=O)(=O)N1C[c1Cc(COc2ccc(O)cccccc2c)c2Cc122C(N)=c(Cc)N2NCCC3C3cHcC1(O2)OC(C(C])cCc(CcC1C3=OO)CO)O1H(FrO)oOC3Cc(lC=olr,119,0,,,,max_length,<bos> C S ( = O ) ( = O ) N 1 C [ c 1 C c ( C O c 2 c c c ( O ) c c c c c c 2 c ) c 2 C c 1 2 2 C ( N ) = c ( C c ) N 2 N C C C 3 C 3 c H c C 1 ( O 2 ) O C ( C ( C ] ) c C c ( C c C 1 C 3 = O O ) C O ) O 1 H ( F r O ) o O C 3 C c ( l C = o l r,15 20 5 13 19 6 5 13 19 6 18 8 15 21 23 8 15 23 5 15 19 23 9 23 23 23 5 19 6 23 23 23 23 23 23 9 23 6 23 9 15 23 8 9 9 15 5 18 6 13 23 5 15 23 6 18 9 18 15 15 15 10 15 10 23 17 23 15 8 5 19 9 6 19 15 5 15 5 15 22 6 23 15 23 5 15 23 15 8 15 10 13 19 19 6 15 19 6 19 8 17 5 16 27 19 6 26 19 15 10 15 23 5 24 15 13 26 24 27,r,=olr,1,0,2,1,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
14,CN(C)COCN1cc(c(c1ccc(Hl)c(O)[cH]2c)cc)c(N2c2c)(COCOC)CcC2C2C[C1C1C2C(O)O(O)1C1CC3OCc(C)C(=C)COHCOsO1CsoB#C#srB1C4sH]43,118,0,119.0,,<eos>,eos,<bos> C N ( C ) C O C N 1 c c ( c ( c 1 c c c ( H l ) c ( O ) [ c H ] 2 c ) c c ) c ( N 2 c 2 c ) ( C O C O C ) C c C 2 C 2 C [ C 1 C 1 C 2 C ( O ) O ( O ) 1 C 1 C C 3 O C c ( C ) C ( = C ) C O H C O s O 1 C s o B # C # s r B 1 C 4 s H ] 4 3 <eos>,15 18 5 15 6 15 19 15 18 8 23 23 5 23 5 23 8 23 23 23 5 17 24 6 23 5 19 6 21 23 17 22 9 23 6 23 23 6 23 5 18 9 23 9 23 6 5 15 19 15 19 15 6 15 23 15 9 15 9 15 21 15 8 15 8 15 9 15 5 19 6 19 5 19 6 8 15 8 15 15 10 19 15 23 5 15 6 15 5 13 15 6 15 19 17 15 19 28 19 8 15 28 26 14 4 15 4 28 27 14 8 15 11 28 17 22 11 10,3,H]43,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
15,COC1Cc2ccc(C2cC2CC(C(=O)NC1COCC1COcC1CcCO)OCC)O(ccC)cccCcC3CcHcC21cC(O1CCO)OC1CC3OCC(C)C1,89,0,90.0,,<eos>,eos,<bos> C O C 1 C c 2 c c c ( C 2 c C 2 C C ( C ( = O ) N C 1 C O C C 1 C O c C 1 C c C O ) O C C ) O ( c c C ) c c c C c C 3 C c H c C 2 1 c C ( O 1 C C O ) O C 1 C C 3 O C C ( C ) C 1 <eos> C 1 [ C ] 1 <eos> <eos> O 1 r l o C = O = N 5 - O C 5 H s 1 s l O,15 19 15 8 15 23 9 23 23 23 5 15 9 23 15 9 15 15 5 15 5 13 19 6 18 15 8 15 19 15 15 8 15 19 23 15 8 15 23 15 19 6 19 15 15 6 19 5 23 23 15 6 23 23 23 15 23 15 10 15 23 17 23 15 9 8 23 15 5 19 8 15 15 19 6 19 15 8 15 15 10 19 15 15 5 15 6 15 8,1,C)C1,0,0,,0,3,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
16,CC(=C)[CN]C(=O)cHcC(C[cH](C1)C[C=OH]C(C[CH4H]C[C(H](C)[C)H](OC[CH]C(H)O2)CC)C(=O)c1ccccc1C3=ON)12lO1O-sO=lFOoncOBN3l1l4,119,0,,,,max_length,<bos> C C ( = C ) [ C N ] C ( = O ) c H c C ( C [ c H ] ( C 1 ) C [ C = O H ] C ( C [ C H 4 H ] C [ C ( H ] ( C ) [ C ) H ] ( O C [ C H ] C ( H ) O 2 ) C C ) C ( = O ) c 1 c c c c c 1 C 3 = O N ) 1 2 l O 1 O - s O = l F O o n c O B N 3 l 1 l 4,15 15 5 13 15 6 21 15 18 22 15 5 13 19 6 23 17 23 15 5 15 21 23 17 22 5 15 8 6 15 21 15 13 19 17 22 15 5 15 21 15 17 11 17 22 15 21 15 5 17 22 5 15 6 21 15 6 17 22 5 19 15 21 15 17 22 15 5 17 6 19 9 6 15 15 6 15 5 13 19 6 23 8 23 23 23 23 23 8 15 10 13 19 18 6 8 9 24 19 8 19 7 28 19 13 24 16 19 26 25 23 19 14 18 10 24 8 24 11,4,l1l4,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
17,CCOC(=O)N1cccc(C(C1)N(C(=O)CCC)1O)cC1,37,0,38.0,,<eos>,eos,<bos> C C O C ( = O ) N 1 c c c c ( C ( C 1 ) N ( C ( = O ) C C C ) 1 O ) c C 1 <eos> c 1 c 1 <eos> ( C ( S O F O C O C c C ) [ c ( O ) ) C H ] <eos> c 1 c O C O C 1 <eos> ( C 1 C C 3 = C C ( O ) C C O 1 O 1 O 1 C 1 ) O 1 r F c 5 H N O ( n 3 = r F 5 H s # r ),15 15 19 15 5 13 19 6 18 8 23 23 23 23 5 15 5 15 8 6 18 5 15 5 13 19 6 15 15 15 6 8 19 6 23 15 8,1,)cC1,0,0,,0,3,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
18,CN(C(=O)O)c1ccc(COc2ccccc2)c1,29,0,30.0,,<eos>,eos,<bos> C N ( C ( = O ) O ) c 1 c c c ( C O c 2 c c c c c 2 ) c 1 <eos> <eos> <eos> <eos> C <eos> <eos> C 1 O C O 1 <eos> <eos> C 1 ( c C ) C ( O O 3 ) C c C C c 2 C C 2 1 C 1 = O ( O ) 1 C ( C 2 ) C ( = O ) [ O ( C 1 C 1 O C O ) C ] N O 1 O = [ c S c o ( N o O ] S F 3 ) S l 2,15 18 5 15 5 13 19 6 19 6 23 8 23 23 23 5 15 19 23 9 23 23 23 23 23 9 6 23 8,1,2)c1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
19,CN(C)c1ccc(cN3c3cccccc3c3C(C(=O)=O)cc1cC(CcC4c1cC)C[NC1)cc2ccCcc2c2C(O)C(C)=COC2=OOCCOCO1]1O[N]COSO1r1ro-l=nsocHF4,114,0,115.0,,<eos>,eos,<bos> C N ( C ) c 1 c c c ( c N 3 c 3 c c c c c c 3 c 3 C ( C ( = O ) = O ) c c 1 c C ( C c C 4 c 1 c C ) C [ N C 1 ) c c 2 c c C c c 2 c 2 C ( O ) C ( C ) = C O C 2 = O O C C O C O 1 ] 1 O [ N ] C O S O 1 r 1 r o - l = n s o c H F 4 <eos> l O c #,15 18 5 15 6 23 8 23 23 23 5 23 18 10 23 10 23 23 23 23 23 23 10 23 10 15 5 15 5 13 19 6 13 19 6 23 23 8 23 15 5 15 23 15 11 23 8 23 15 6 15 21 18 15 8 6 23 23 9 23 23 15 23 23 9 23 9 15 5 19 6 15 5 15 6 13 15 19 15 9 13 19 19 15 15 19 15 19 8 22 8 19 21 18 22 15 19 20 19 8 27 8 27 26 7 24 13 25 28 26 23 17 16 11,4,cHF4,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
20,N[C1H](C(=O)N1CCSC1)[C1H]1CC[CCH](NS(=O)(=c)c2ccc(c(c2))C1F)C1c(CC1)cc2CC11cc2[CC1]1CF,86,0,87.0,,<eos>,eos,<bos> N [ C 1 H ] ( C ( = O ) N 1 C C S C 1 ) [ C 1 H ] 1 C C [ C C H ] ( N S ( = O ) ( = c ) c 2 c c c ( c ( c 2 ) ) C 1 F ) C 1 c ( C C 1 ) c c 2 C C 1 1 c c 2 [ C C 1 ] 1 C F <eos> C O <eos> C ( [ O ) C O H O 1 O r 2 s F ] o N r S O [ O 1 = # O H 2,18 21 15 8 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 8 17 22 8 15 15 21 15 15 17 22 5 18 20 5 13 19 6 5 13 23 6 23 9 23 23 23 5 23 5 23 9 6 6 15 8 16 6 15 8 23 5 15 15 8 6 23 23 9 15 15 8 8 23 23 9 21 15 15 8 22 8 15 16,F,]1CF,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
21,CC(C)(CCc1n[nH]c(c1C(Sc2cccc1F)C(C)O)=O2NCO1CHC3C)COcC(=O)OCc21CC1cCCOCCOOC(C)CC(=C)(O)C[C1O]21COnO1HlCrn1On1Fn3(#rsSl),119,0,,,,max_length,<bos> C C ( C ) ( C C c 1 n [ n H ] c ( c 1 C ( S c 2 c c c c 1 F ) C ( C ) O ) = O 2 N C O 1 C H C 3 C ) C O c C ( = O ) O C c 2 1 C C 1 c C C O C C O O C ( C ) C C ( = C ) ( O ) C [ C 1 O ] 2 1 C O n O 1 H l C r n 1 O n 1 F n 3 ( # r s S l ),15 15 5 15 6 5 15 15 23 8 25 21 25 17 22 23 5 23 8 15 5 20 23 9 23 23 23 23 8 16 6 15 5 15 6 19 6 13 19 9 18 15 19 8 15 17 15 10 15 6 15 19 23 15 5 13 19 6 19 15 23 9 8 15 15 8 23 15 15 19 15 15 19 19 15 5 15 6 15 15 5 13 15 6 5 19 6 15 21 15 8 19 22 9 8 15 19 25 19 8 17 24 15 27 25 8 19 25 8 16 25 10 5 4 27 28 20 24 6,),sSl),0,0,1,1,3,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
22,Nc1ncnc2sc3c(c1n)Cc1ccccc1C3n11cnc12c1,38,0,39.0,,<eos>,eos,<bos> N c 1 n c n c 2 s c 3 c ( c 1 n ) C c 1 c c c c c 1 C 3 n 1 1 c n c 1 2 c 1 <eos> <eos> <eos> <eos> <eos> c C N <eos> c 1 C 2 c c C c 1 c c c 1 c 1 1 H 1 C C C ( C ) C C [ C ] C ( C C ) C C C ( C ) C 1 C 1 O [ N ] 1 2 C O 1 <eos> F S <eos> 5 s F # [ c O r 2 F C B 5 B ],18 23 8 25 23 25 23 9 28 23 10 23 5 23 8 25 6 15 23 8 23 23 23 23 23 8 15 10 25 8 8 23 25 23 8 9 23 8,1,12c1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
23,COc1ccc(Clcc1CCNCC)C,20,0,21.0,,<eos>,eos,<bos> C O c 1 c c c ( C l c c 1 C C N C C ) C <eos> C C 1 2 C 1 C 1 C C 1 C 1 O O C c 1 O O C O C C 2 <eos> O <eos> <eos> c 1 c c c 3 1 C 3 O <eos> c C <eos> C <eos> c <eos> <eos> <eos> <eos> C O <eos> C ( C 4 [ O C C ] C ( F O ) C 2 1 2 [ H ] 1 2 F O 1 O # o 2 O C # N S o ( o s o ) 4 ) c 1,15 19 23 8 23 23 23 5 15 24 23 23 8 15 15 18 15 15 6 15,C,CC)C,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
24,CCCCc1ccc(NCCCCCN(O)c1)c1ccnc12Cc1CCCC1COOC1CC([=On2ccc=Oc(Cc1)1O]C1HOCOCOC(C)CC[O])(C)C1C1O[N1C]sO1,100,0,101.0,,<eos>,eos,<bos> C C C C c 1 c c c ( N C C C C C N ( O ) c 1 ) c 1 c c n c 1 2 C c 1 C C C C 1 C O O C 1 C C ( [ = O n 2 c c c = O c ( C c 1 ) 1 O ] C 1 H O C O C O C ( C ) C C [ O ] ) ( C ) C 1 C 1 O [ N 1 C ] s O 1 <eos> = [ F r B o 5 c B = r H N s n r ] 5,15 15 15 15 23 8 23 23 23 5 18 15 15 15 15 15 18 5 19 6 23 8 6 23 8 23 23 25 23 8 9 15 23 8 15 15 15 15 8 15 19 19 15 8 15 15 5 21 13 19 25 9 23 23 23 13 19 23 5 15 23 8 6 8 19 22 15 8 17 19 15 19 15 19 15 5 15 6 15 15 21 19 22 6 5 15 6 15 8 15 8 19 21 18 8 15 22 28 19 8,1,]sO1,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
25,C=C(CC1cccccCN1C(=O)ccccc(N)C(=O))c1cc1cO,41,0,42.0,,<eos>,eos,<bos> C = C ( C C 1 c c c c c C N 1 C ( = O ) c c c c c ( N ) C ( = O ) ) c 1 c c 1 c O <eos> c 1 c C c 1 = O c N c c 1 c [ c ( C O c c 1 C 1 H 1 ( O ) C C ] 2 1 C 1 C C H C H ) ( O ) C 1 C 1 2 <eos> O <eos> C 1 H O 1 <eos> o <eos> s S s 1 # H 3 o 3 B N # S 1 l n,15 13 15 5 15 15 8 23 23 23 23 23 15 18 8 15 5 13 19 6 23 23 23 23 23 5 18 6 15 5 13 19 6 6 23 8 23 23 8 23 19,O,c1cO,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
26,CN(C)CCO(c1ccccc1)c1ccccc1,26,0,27.0,,<eos>,eos,<bos> C N ( C ) C C O ( c 1 c c c c c 1 ) c 1 c c c c c 1 <eos> c 1 1 <eos> <eos> <eos> C 1 C C 1 <eos> <eos> <eos> <eos> <eos> 1 c C ( C C C N 1 ) C l <eos> C <eos> C C c <eos> <eos> H C <eos> C 1 = O C C C [ C ( ] 1 C C ( = O ) ( O ) C 1 C 1 O 1 O ) C 1 <eos> O 1 [ s 5 H 5 ( o ( N 3 c ] N = r s 1 = B,15 18 5 15 6 15 15 19 5 23 8 23 23 23 23 23 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
27,O=C1cc2cccc(CCN(CNCOCNO)ccccc(Ol)c=C)[c=cc=OCN1Cc1nccccCc2cC12C1C]1CC(C(CO)CO)CC3CHC(C)CC[C1OH]12FO1lF[o#r1NC(O3#lS)-sr,119,0,,,,max_length,<bos> O = C 1 c c 2 c c c c ( C C N ( C N C O C N O ) c c c c c ( O l ) c = C ) [ c = c c = O C N 1 C c 1 n c c c c C c 2 c C 1 2 C 1 C ] 1 C C ( C ( C O ) C O ) C C 3 C H C ( C ) C C [ C 1 O H ] 1 2 F O 1 l F [ o # r 1 N C ( O 3 # l S ) - s r,19 13 15 8 23 23 9 23 23 23 23 5 15 15 18 5 15 18 15 19 15 18 19 6 23 23 23 23 23 5 19 24 6 23 13 15 6 21 23 13 23 23 13 19 15 18 8 15 23 8 25 23 23 23 23 15 23 9 23 15 8 9 15 8 15 22 8 15 15 5 15 5 15 19 6 15 19 6 15 15 10 15 17 15 5 15 6 15 15 21 15 8 19 17 22 8 9 16 19 8 24 16 21 26 4 27 8 18 15 5 19 10 4 24 20 6 7 28 27,r,)-sr,0,1,,0,2,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
