sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
99,O=C(Nc1ccc(Cl)cc1)NCC1CC1,25,0,26,,<eos>,eos,<bos> O = C ( N c 1 c c c ( C l ) c c 1 ) N C C 1 C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 18 23 8 23 23 23 5 15 24 6 23 23 8 6 18 15 15 8 15 15 8,1,1CC1,0,0,,0,2,0,O=C(NCC1CC1)Nc1ccc(Cl)cc1,True,True,1,True,,224.69,2.872,41.13,2.0,1.0,3.0,0.8146,1.5868,True,0.8665,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
70,CNC(=O)c1cnn(C2CC2)c1-c1cccc(Cl)c1,34,0,35,,<eos>,eos,<bos> C N C ( = O ) c 1 c n n ( C 2 C C 2 ) c 1 - c 1 c c c c ( C l ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 15 5 13 19 6 23 8 23 25 25 5 15 9 15 15 9 6 23 8 7 23 8 23 23 23 23 5 15 24 6 23 8,1,l)c1,0,0,,0,1,0,CNC(=O)c1cnn(C2CC2)c1-c1cccc(Cl)c1,True,True,1,True,,275.74,2.898,46.92,1.0,2.0,3.0,0.9362,2.2836,True,0.8636,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
93,O=C(NCCc1cccs1)C(C)C,20,0,21,,<eos>,eos,<bos> O = C ( N C C c 1 c c c s 1 ) C ( C ) C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 18 15 15 23 8 23 23 23 28 8 6 15 5 15 6 15,C,(C)C,0,0,,0,1,0,CC(C)C(=O)NCCc1cccs1,True,True,1,True,,197.3,2.063,29.1,1.0,2.0,4.0,0.7862,1.9212,True,0.8626,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
91,O=C(Cn1cnc2ccccc21)NCC(F)(F)F,29,0,30,,<eos>,eos,<bos> O = C ( C n 1 c n c 2 c c c c c 2 1 ) N C C ( F ) ( F ) F <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 15 25 8 23 25 23 9 23 23 23 23 23 9 8 6 18 15 15 5 16 6 5 16 6 16,F,(F)F,0,0,,0,1,0,O=C(Cn1cnc2ccccc21)NCC(F)(F)F,True,True,1,True,,257.21,1.715,46.92,1.0,2.0,3.0,0.9095,2.1058,True,0.8598,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
42,CC(O)c1cc(NC(=O)c2ccc(C)c(C)c2)cc(OC)c1,39,0,40,,<eos>,eos,<bos> C C ( O ) c 1 c c ( N C ( = O ) c 2 c c c ( C ) c ( C ) c 2 ) c c ( O C ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 19 6 23 8 23 23 5 18 15 5 13 19 6 23 9 23 23 23 5 15 6 23 5 15 6 23 9 6 23 23 5 19 15 6 23 8,1,C)c1,0,0,,0,2,0,COc1cc(NC(=O)c2ccc(C)c(C)c2)cc(C(C)O)c1,True,True,1,True,,299.37,3.618,58.56,2.0,3.0,4.0,0.9063,2.2957,True,0.8594,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
97,CC(C)Nc1ncc(-c2nc(C3CCCC3)no2)cc1,33,0,34,,<eos>,eos,<bos> C C ( C ) N c 1 n c c ( - c 2 n c ( C 3 C C C C 3 ) n o 2 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 15 6 18 23 8 25 23 23 5 7 23 9 25 23 5 15 10 15 15 15 15 10 6 25 26 9 6 23 23 8,1,)cc1,0,0,,0,2,0,CC(C)Nc1ccc(-c2nc(C3CCCC3)no2)cn1,True,True,1,True,,272.35,3.61,63.84,1.0,5.0,4.0,0.9207,2.4002,True,0.8589,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
18,CCS(=O)(=O)c1ccc(Cl)cc1,23,0,24,,<eos>,eos,<bos> C C S ( = O ) ( = O ) c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,,0,1,0,CCS(=O)(=O)c1ccc(Cl)cc1,True,True,1,True,,204.68,2.134,34.14,0.0,2.0,2.0,0.7399,1.5894,True,0.8561,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
15,CCOC(=O)c1nnc(CNc2ccc(Cl)cc2)c(C)c1,35,0,36,,<eos>,eos,<bos> C C O C ( = O ) c 1 n n c ( C N c 2 c c c ( C l ) c c 2 ) c ( C ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 19 15 5 13 19 6 23 8 25 25 23 5 15 18 23 9 23 23 23 5 15 24 6 23 23 9 6 23 5 15 6 23 8,1,C)c1,0,0,,0,2,0,CCOC(=O)c1cc(C)c(CNc2ccc(Cl)cc2)nn1,True,True,1,True,,305.76,3.227,64.11,1.0,5.0,5.0,0.8592,2.254,True,0.8503,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
16,CCN(Cc1ccccc1)C(C)=O,20,0,21,,<eos>,eos,<bos> C C N ( C c 1 c c c c c 1 ) C ( C ) = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 18 5 15 23 8 23 23 23 23 23 8 6 15 5 15 6 13 19,O,C)=O,0,0,,0,1,0,CCN(Cc1ccccc1)C(C)=O,True,True,1,True,,177.25,2.055,20.31,0.0,1.0,3.0,0.6916,1.5528,True,0.8493,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
2,COC(=O)c1cc(NC(=O)c2ccccc2)nc2ccccc12,37,0,38,,<eos>,eos,<bos> C O C ( = O ) c 1 c c ( N C ( = O ) c 2 c c c c c 2 ) n c 2 c c c c c 1 2 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 15 5 13 19 6 23 8 23 23 5 18 15 5 13 19 6 23 9 23 23 23 23 23 9 6 25 23 9 23 23 23 23 23 8 9,2,cc12,0,0,,0,2,0,COC(=O)c1cc(NC(=O)c2ccccc2)nc2ccccc12,True,True,1,True,,306.32,3.274,68.29,1.0,4.0,3.0,0.754,1.7443,True,0.8456,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
8,OC(Cc1nc2ccccc2[nH]1)c1ccccc1,29,0,30,,<eos>,eos,<bos> O C ( C c 1 n c 2 c c c c c 2 [ n H ] 1 ) c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 15 5 15 23 8 25 23 9 23 23 23 23 23 9 21 25 17 22 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,1,OC(Cc1nc2ccccc2[nH]1)c1ccccc1,True,True,1,True,,238.29,2.839,48.91,2.0,2.0,3.0,0.7368,2.3286,True,0.8456,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
17,Cc1csc(C2CC2)c1NC(=O)c1cccs1,28,0,29,,<eos>,eos,<bos> C c 1 c s c ( C 2 C C 2 ) c 1 N C ( = O ) c 1 c c c s 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 28 23 5 15 9 15 15 9 6 23 8 18 15 5 13 19 6 23 8 23 23 23 28 8,1,ccs1,0,0,,0,1,0,Cc1csc(C2CC2)c1NC(=O)c1cccs1,True,True,1,True,,263.39,4.248,29.1,1.0,3.0,3.0,0.881,2.5688,True,0.8408,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
41,COc1ccc(CN2CCOC(c3ccccc3)C2)cc1,31,0,32,,<eos>,eos,<bos> C O c 1 c c c ( C N 2 C C O C ( c 3 c c c c c 3 ) C 2 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 23 8 23 23 23 5 15 18 9 15 15 19 15 5 23 10 23 23 23 23 23 10 6 15 9 6 23 23 8,1,)cc1,0,0,,0,2,0,COc1ccc(CN2CCOC(c3ccccc3)C2)cc1,True,True,1,True,,283.37,3.269,21.7,0.0,3.0,4.0,0.8594,2.1885,True,0.8378,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
46,CN(C(=O)c1ccccc1Cl)c1ccc2c(c1)OCO2,34,0,35,,<eos>,eos,<bos> C N ( C ( = O ) c 1 c c c c c 1 C l ) c 1 c c c 2 c ( c 1 ) O C O 2 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 5 15 5 13 19 6 23 8 23 23 23 23 23 8 15 24 6 23 8 23 23 23 9 23 5 23 8 6 19 15 19 9,2,OCO2,0,0,,0,2,0,CN(C(=O)c1ccccc1Cl)c1ccc2c(c1)OCO2,True,True,1,True,,289.72,3.345,38.77,0.0,3.0,2.0,0.8509,1.9668,True,0.8366,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
51,CCS(=O)(=O)N1CCC(c2ccc(NC(=O)C3CC3)nc2)CC1,42,0,43,,<eos>,eos,<bos> C C S ( = O ) ( = O ) N 1 C C C ( c 2 c c c ( N C ( = O ) C 3 C C 3 ) n c 2 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 20 5 13 19 6 5 13 19 6 18 8 15 15 15 5 23 9 23 23 23 5 18 15 5 13 19 6 15 10 15 15 10 6 25 23 9 6 15 15 8,1,)CC1,0,0,,0,3,0,CCS(=O)(=O)N1CCC(c2ccc(NC(=O)C3CC3)nc2)CC1,True,True,1,True,,337.45,1.959,79.37,1.0,4.0,5.0,0.8906,2.3013,True,0.8297,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
63,COc1cc(F)ccc1NC(=O)c1ccc(Cl)cc1,31,0,32,,<eos>,eos,<bos> C O c 1 c c ( F ) c c c 1 N C ( = O ) c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 23 8 23 23 5 16 6 23 23 23 8 18 15 5 13 19 6 23 8 23 23 23 5 15 24 6 23 23 8,1,)cc1,0,0,,0,1,0,COc1cc(F)ccc1NC(=O)c1ccc(Cl)cc1,True,True,1,True,,279.7,3.74,38.33,1.0,2.0,3.0,0.9293,1.4884,True,0.8276,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
66,CSc1nc(CCc2cccc(Cl)c2)no1,25,0,26,,<eos>,eos,<bos> C S c 1 n c ( C C c 2 c c c c ( C l ) c 2 ) n o 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 20 23 8 25 23 5 15 15 23 9 23 23 23 23 5 15 24 6 23 9 6 25 26 8,1,)no1,0,0,,0,2,0,CSc1nc(CCc2cccc(Cl)c2)no1,True,True,1,True,,254.74,3.23,38.92,0.0,4.0,4.0,0.7856,2.4634,True,0.8275,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
96,COC(=O)C1CCN(c2ccc(C(F)(F)F)cc2)CC1,35,0,36,,<eos>,eos,<bos> C O C ( = O ) C 1 C C N ( c 2 c c c ( C ( F ) ( F ) F ) c c 2 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 15 5 13 19 6 15 8 15 15 18 5 23 9 23 23 23 5 15 5 16 6 5 16 6 16 6 23 23 9 6 15 15 8,1,)CC1,0,0,,0,3,0,COC(=O)C1CCN(c2ccc(C(F)(F)F)cc2)CC1,True,True,1,True,,287.28,3.095,29.54,0.0,3.0,2.0,0.7828,1.8898,True,0.8271,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
33,CCc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1OC,32,0,33,,<eos>,eos,<bos> C C c 1 c c c ( C ( = O ) N c 2 c c c ( C l ) c c 2 ) c c 1 O C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 23 8 23 23 23 5 15 5 13 19 6 18 23 9 23 23 23 5 15 24 6 23 23 9 6 23 23 8 19 15,C,c1OC,0,0,,0,2,0,CCc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1OC,True,True,1,True,,289.76,4.163,38.33,1.0,2.0,4.0,0.9175,1.555,True,0.8259,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
