token_ids,raw_tokens,effective_token_ids,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,last_non_special_token,ending_motif,max_parenthesis_depth,max_bracket_depth
1 15 15 8 5 15 19 23 9 23 23 23 5 15 24 6 23 23 9 6 15 5 15 23 9 23 23 23 23 23 9 6 15 15 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> C C 1 ( C O c 2 c c c ( C l ) c c 2 ) C ( C c 2 c c c c c 2 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 8 5 15 19 23 9 23 23 23 5 15 24 6 23 23 9 6 15 5 15 23 9 23 23 23 23 23 9 6 15 15 8,CC1(COc2ccc(Cl)cc2)C(Cc2ccccc2)CC1,34,0,35,,<eos>,eos,0,0,,0,1,)CC1,2,0
1 9 6 15 15 15 15 8 23 8 23 23 23 23 23 8 15 24 6 18 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> 2 ) C C C C 1 c 1 c c c c c 1 C l ) N 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 6 15 15 15 15 8 23 8 23 23 23 23 23 8 15 24 6 18 8,2)CCCC1c1ccccc1Cl)N1,20,0,21,,<eos>,eos,0,0,2,1,1,l)N1,0,0
1 15 15 18 5 15 23 8 23 23 23 23 5 15 6 23 8 6 23 8 23 23 23 5 15 24 6 23 23 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> C C N ( C c 1 c c c c ( C ) c 1 ) c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 18 5 15 23 8 23 23 23 23 5 15 6 23 8 6 23 8 23 23 23 5 15 24 6 23 23 8,CCN(Cc1cccc(C)c1)c1ccc(Cl)cc1,29,0,30,,<eos>,eos,0,0,,0,1,)cc1,2,0
1 16 6 15 5 15 6 15 15 9 15 19 8 15 15 8 15 15 8 15 15 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> F ) C ( C ) C C 2 C O 1 C C 1 C C 1 C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,16 6 15 5 15 6 15 15 9 15 19 8 15 15 8 15 15 8 15 15 8,F)C(C)CC2CO1CC1CC1CC1,21,0,22,,<eos>,eos,0,0,2,1,1,1CC1,1,0
1 15 15 19 15 5 13 19 6 23 8 25 25 23 5 15 18 23 9 23 23 23 5 15 24 6 23 23 9 6 23 5 15 6 23 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> C C O C ( = O ) c 1 n n c ( C N c 2 c c c ( C l ) c c 2 ) c ( C ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 19 15 5 13 19 6 23 8 25 25 23 5 15 18 23 9 23 23 23 5 15 24 6 23 23 9 6 23 5 15 6 23 8,CCOC(=O)c1nnc(CNc2ccc(Cl)cc2)c(C)c1,35,0,36,,<eos>,eos,0,0,,0,1,C)c1,2,0
1 15 15 18 5 15 23 8 23 23 23 23 23 8 6 15 5 15 6 13 19 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> C C N ( C c 1 c c c c c 1 ) C ( C ) = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 18 5 15 23 8 23 23 23 23 23 8 6 15 5 15 6 13 19,CCN(Cc1ccccc1)C(C)=O,20,0,21,,<eos>,eos,0,0,,0,O,C)=O,1,0
1 15 23 8 23 28 23 5 15 9 15 15 9 6 23 8 18 15 5 13 19 6 23 8 23 23 23 28 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> C c 1 c s c ( C 2 C C 2 ) c 1 N C ( = O ) c 1 c c c s 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 28 23 5 15 9 15 15 9 6 23 8 18 15 5 13 19 6 23 8 23 23 23 28 8,Cc1csc(C2CC2)c1NC(=O)c1cccs1,28,0,29,,<eos>,eos,0,0,,0,1,ccs1,1,0
1 15 15 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 15 24 6 23 23 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> C C S ( = O ) ( = O ) c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 15 24 6 23 23 8,CCS(=O)(=O)c1ccc(Cl)cc1,23,0,24,,<eos>,eos,0,0,,0,1,)cc1,1,0
1 19 23 8 23 23 23 5 15 24 6 23 23 8 18 15 5 13 19 6 15 8 15 15 15 15 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> O c 1 c c c ( C l ) c c 1 N C ( = O ) C 1 C C C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 23 8 23 23 23 5 15 24 6 23 23 8 18 15 5 13 19 6 15 8 15 15 15 15 8,Oc1ccc(Cl)cc1NC(=O)C1CCCC1,26,0,27,,<eos>,eos,0,0,,0,1,CCC1,1,0
1 18 5 15 6 15 5 15 6 23 8 23 23 23 23 23 8 15 24 6 15 5 15 6 15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> N ( C ) C ( C ) c 1 c c c c c 1 C l ) C ( C ) C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,18 5 15 6 15 5 15 6 23 8 23 23 23 23 23 8 15 24 6 15 5 15 6 15,N(C)C(C)c1ccccc1Cl)C(C)C,24,0,25,,<eos>,eos,0,0,,0,C,(C)C,1,0
1 9 10 19 6 15 8 15 18 5 23 9 23 23 23 23 23 9 19 15 6 15 15 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> 2 3 O ) C 1 C N ( c 2 c c c c c 2 O C ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 10 19 6 15 8 15 18 5 23 9 23 23 23 23 23 9 19 15 6 15 15 8,23O)C1CN(c2ccccc2OC)CC1,23,0,24,,<eos>,eos,0,0,2 3,2,1,)CC1,1,0
1 16 6 15 5 15 6 23 8 23 23 23 23 23 8 15 24 6 18 15 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> F ) C ( C ) c 1 c c c c c 1 C l ) N C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,16 6 15 5 15 6 23 8 23 23 23 23 23 8 15 24 6 18 15 8,F)C(C)c1ccccc1Cl)NC1,20,0,21,,<eos>,eos,0,0,1,1,1,)NC1,1,0
1 15 23 8 23 23 9 23 5 23 8 6 15 15 18 15 5 13 19 6 15 8 15 15 5 13 19 6 18 5 15 6 15 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> C c 1 c c 2 c ( c 1 ) C C N C ( = O ) C 1 C C ( = O ) N ( C ) C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 9 23 5 23 8 6 15 15 18 15 5 13 19 6 15 8 15 15 5 13 19 6 18 5 15 6 15 8,Cc1cc2c(c1)CCNC(=O)C1CC(=O)N(C)C1,33,0,34,,<eos>,eos,0,0,2,1,1,C)C1,1,0
1 4 4 22 23 8 23 23 23 5 15 18 9 15 15 19 15 15 9 6 23 23 8 15 24 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> # # ] c 1 c c c ( C N 2 C C O C C 2 ) c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,4 4 22 23 8 23 23 23 5 15 18 9 15 15 19 15 15 9 6 23 23 8 15 24,##]c1ccc(CN2CCOCC2)cc1Cl,24,0,25,,<eos>,eos,0,0,,0,l,c1Cl,1,0
1 9 6 26 8 25 8 23 25 25 25 8 15 15 19 15 5 15 6 15 19 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> 2 ) o 1 n 1 c n n n 1 C C O C ( C ) C O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 6 26 8 25 8 23 25 25 25 8 15 15 19 15 5 15 6 15 19,2)o1n1cnnn1CCOC(C)CO,20,0,21,,<eos>,eos,0,0,1 2,2,O,C)CO,1,0
1 15 13 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 18 9 15 15 15 15 9 13 19 6 23 23 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> C = S ( = O ) ( = O ) c 1 c c c ( N 2 C C C C 2 = O ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 13 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 18 9 15 15 15 15 9 13 19 6 23 23 8,C=S(=O)(=O)c1ccc(N2CCCC2=O)cc1,30,0,31,,<eos>,eos,0,0,,0,1,)cc1,1,0
1 10 28 9 10 28 8 13 19 15 15 18 9 15 15 19 15 15 8 23 8 23 23 23 23 23 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> 3 s 2 3 s 1 = O C C N 2 C C O C C 1 c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,10 28 9 10 28 8 13 19 15 15 18 9 15 15 19 15 15 8 23 8 23 23 23 23 23 8,3s23s1=OCCN2CCOCC1c1ccccc1,26,0,27,,<eos>,eos,0,0,,0,1,ccc1,0,0
1 11 26 26 22 9 10 6 23 8 25 23 23 25 8 15 15 15 19 9 15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> 4 o o ] 2 3 ) c 1 n c c n 1 C C C O 2 C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,11 26 26 22 9 10 6 23 8 25 23 23 25 8 15 15 15 19 9 15,4oo]23)c1nccn1CCCO2C,20,0,21,,<eos>,eos,0,0,3 4,2,C,CO2C,0,0
1 9 6 18 8 15 15 19 15 5 23 8 23 23 23 23 23 8 6 15 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> 2 ) N 1 C C O C ( c 1 c c c c c 1 ) C 2 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 6 18 8 15 15 19 15 5 23 8 23 23 23 23 23 8 6 15 9,2)N1CCOC(c1ccccc1)C2,20,0,21,,<eos>,eos,0,0,1,1,2,1)C2,1,0
1 9 6 26 8 23 25 25 8 15 15 19 23 8 23 23 23 23 23 8 15 24 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> 2 ) o 1 c n n 1 C C O c 1 c c c c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 6 26 8 23 25 25 8 15 15 19 23 8 23 23 23 23 23 8 15 24,2)o1cnn1CCOc1ccccc1Cl,21,0,22,,<eos>,eos,0,0,2,1,l,c1Cl,0,0
1 19 11 26 10 28 8 23 5 15 6 25 25 25 8 15 23 8 23 23 23 5 15 24 6 23 23 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> O 4 o 3 s 1 c ( C ) n n n 1 C c 1 c c c ( C l ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 11 26 10 28 8 23 5 15 6 25 25 25 8 15 23 8 23 23 23 5 15 24 6 23 23 8,O4o3s1c(C)nnn1Cc1ccc(Cl)cc1,27,0,28,,<eos>,eos,0,0,3 4,2,1,)cc1,1,0
1 9 6 18 8 15 15 15 23 8 23 23 23 5 15 24 6 23 23 8 15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,<bos> 2 ) N 1 C C C c 1 c c c ( C l ) c c 1 C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,9 6 18 8 15 15 15 23 8 23 23 23 5 15 24 6 23 23 8 15,2)N1CCCc1ccc(Cl)cc1C,20,0,21,,<eos>,eos,0,0,1 2,2,C,cc1C,1,0
