sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
28,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1,32,0,33.0,,<eos>,eos,<bos> C C O C ( = O ) N c 1 c c c ( N C c 2 c c c ( F ) c c 2 ) c c 1 <eos> <eos> C c 1 l C 1 <eos> <eos> <eos> C O 1 c C c c C C 1 C c 3 c c c C O C 1 H C 1 c 1 c O 1 O C 1 3 ( F ) C C 3 C H C ( O ) C [ C 1 O ] 2 1 C 1 - O 1 C 1 c H l 2 H [ H l n ] F # r c s 3 (,15 15 19 15 5 13 19 6 18 23 8 23 23 23 5 18 15 23 9 23 23 23 5 16 6 23 23 9 6 23 23 8,1,)cc1,0,0,,0,2,0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1,True,True,1,True,,288.32,4.006,50.36,2.0,3.0,5.0,0.8738,1.6411,True,0.8548,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
66,N1CC(CN)CCCCC(C)CCCCC1,22,0,23.0,,<eos>,eos,<bos> N 1 C C ( C N ) C C C C C ( C ) C C C C C 1 <eos> 1 c 2 1 C 1 C C C C C 1 O C C 1 = O C N 1 C ( C ( = O C ( C c [ C O c H ] ) C ) C [ C C ] H O ) O C ( C ( = O ) C O C ( H ) C O 1 C 2 1 O [ N ] 1 2 ) O 1 s r o 5 # c o 5 [ o 5 r s O H r ] 5 l,18 8 15 15 5 15 18 6 15 15 15 15 15 5 15 6 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,CC1CCCCCNCC(CN)CCCC1,True,True,1,True,,226.41,2.921,38.05,2.0,2.0,1.0,0.7213,3.3035,True,0.8535,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
190,CCOc1ccccc1OC(O)CCCO,20,0,21.0,,<eos>,eos,<bos> C C O c 1 c c c c c 1 O C ( O ) C C C O <eos> <eos> <eos> 1 c 1 <eos> <eos> <eos> C <eos> C <eos> C O <eos> <eos> <eos> <eos> <eos> O <eos> <eos> 1 C N ( C = O C ) c c c C O c C C c 1 <eos> <eos> H <eos> 1 C ( O ) C C ( C ( = O C ) [ C ] H [ C ) C 1 2 1 2 1 N ] C <eos> <eos> O 1 r F # o 5 O o r 1 O 5 s 5 H = n 5 c #,15 15 19 23 8 23 23 23 23 23 8 19 15 5 19 6 15 15 15 19,O,CCCO,0,0,,0,1,0,CCOc1ccccc1OC(O)CCCO,True,True,1,True,,226.27,1.555,58.92,2.0,4.0,7.0,0.6926,2.5007,True,0.847,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
155,CCC(COCCNCC(=O)NCCCCCCCCC1)C1,29,0,30.0,,<eos>,eos,<bos> C C C ( C O C C N C C ( = O ) N C C C C C C C C C 1 ) C 1 <eos> C C <eos> C 1 O = O = C O C O C C ( O ( = O C ( C C [ C O C ] C ( C ) C [ C 2 ( H ] ) C O C ) ( O O ) C ) - C 1 2 O ) <eos> C 2 1 O [ N ] 1 2 <eos> O 1 B - F o = O 1 [ H o C ( H ) H C ] <eos> N,15 15 15 5 15 19 15 15 18 15 15 5 13 19 6 18 15 15 15 15 15 15 15 15 15 8 6 15 8,1,1)C1,0,0,,0,2,0,CCC1CCCCCCCCCCNC(=O)CNCCOC1,True,True,1,True,,312.5,3.26,50.36,2.0,3.0,1.0,0.7812,3.3418,True,0.8419,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
22,Nc1ncnc2sc3c(c12)Cc1ccccc1C3,28,0,29.0,,<eos>,eos,<bos> N c 1 n c n c 2 s c 3 c ( c 1 2 ) C c 1 c c c c c 1 C 3 <eos> 1 1 <eos> <eos> c <eos> 2 c 1 C 1 C O C 1 C N ( c ) C 2 c c C c 1 <eos> c c 1 c 1 <eos> <eos> <eos> <eos> C <eos> C C ( C ) C C ( C ( C C ) C C ) ( C ) C 1 C 1 O [ N ] 1 2 C O 1 s F S ( F s F # [ c O r 2 F C B ] B ),18 23 8 25 23 25 23 9 28 23 10 23 5 23 8 9 6 15 23 8 23 23 23 23 23 8 15 10,3,c1C3,0,0,,0,1,0,Nc1ncnc2sc3c(c12)Cc1ccccc1C3,True,True,1,True,,253.33,2.769,51.8,1.0,4.0,0.0,0.524,2.5804,True,0.8309,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
58,COc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,37,0,38.0,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) c c ( N ) c 2 C N ) c c 1 <eos> <eos> <eos> l <eos> <eos> 3 C c ( N ) c c C 2 C c c 1 c 3 c c 2 C n 1 <eos> c 1 c 2 1 C O C C ( C ( O C ) C C ) ( O ) C 1 C 1 = [ N 1 C ] F O 1 = r 2 H l O B r <eos> B F <eos> s 2 H C n r 2,15 19 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 23 5 18 6 23 9 15 18 6 23 23 8,1,)cc1,0,0,,0,2,0,COc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,True,True,1,True,,305.38,3.465,74.16,2.0,4.0,4.0,0.7738,2.0352,True,0.8283,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
33,Cc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,36,0,37.0,,<eos>,eos,<bos> C c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) c c ( N ) c 2 C N ) c c 1 <eos> <eos> c <eos> C <eos> c 1 c 1 ( c 1 ) 2 c c n 1 c 1 c 3 c c 1 c C C 1 c C ( = O C O C C ( C 1 C C ) C C ) ( C O C 1 2 C ) [ O ] C 1 O O 1 o H S C S = s [ c 3 C o s 5 # C 1 ] #,15 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 23 5 18 6 23 9 15 18 6 23 23 8,1,)cc1,0,0,,0,2,0,Cc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,True,True,1,True,,289.38,3.765,64.93,2.0,3.0,3.0,0.7712,2.0383,True,0.828,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
117,NC(Cc1ccccc1)C1CCCCCCC1,23,0,24.0,,<eos>,eos,<bos> N C ( C c 1 c c c c c 1 ) C 1 C C C C C C C 1 <eos> <eos> <eos> <eos> 1 1 <eos> <eos> C <eos> 1 O C C C 1 C O <eos> C 1 C 2 C ( = O C ) c C ( = O ) [ C c H O C O ] 2 C H O C O C O C ( C 1 C 2 ) O C N ( C ) C 1 2 1 O [ N ] C 2 O O 1 B F [ F # B F r O B = s H ] S F 1 n 2,18 15 5 15 23 8 23 23 23 23 23 8 6 15 8 15 15 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,NC(Cc1ccccc1)C1CCCCCCC1,True,True,1,True,,231.38,3.917,26.02,1.0,1.0,3.0,0.8381,2.2368,True,0.8148,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
146,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,31,0,32.0,,<eos>,eos,<bos> O = C ( O ) c 1 c c ( - c 2 c c c c c 2 ) n c 2 c c c c c 1 2 <eos> C c 1 O C 1 <eos> O <eos> <eos> <eos> <eos> <eos> c <eos> 4 c c c c c c c 1 c c c 1 c 2 C c 1 C c 1 C O C C O C C O C ( C C ) C H c ( O ) C 1 C C 1 O 2 1 C O S O 1 H o F C # O = [ c = F C # l # r 4 # r,19 13 15 5 19 6 23 8 23 23 5 7 23 9 23 23 23 23 23 9 6 25 23 9 23 23 23 23 23 8 9,2,cc12,0,0,,0,1,0,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,True,True,1,False,,249.27,3.6,50.19,1.0,2.0,2.0,0.7545,1.541,True,0.8081,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
46,CN(C)CCC=C(Cc1ccc(Br)cc1)c1cccnc1,33,0,34.0,,<eos>,eos,<bos> C N ( C ) C C C = C ( C c 1 c c c ( B r ) c c 1 ) c 1 c c c n c 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> c c ( c c ) c c = c c = O c <eos> c 1 C 1 <eos> c 1 C c 1 c <eos> C <eos> C <eos> <eos> ( C ) [ C C C H ] ( O ) C [ C C 1 ] 2 1 C 2 <eos> O 1 - l F # = l H [ n 3 B ] H B H n 1 3 r,15 18 5 15 6 15 15 15 13 15 5 15 23 8 23 23 23 5 14 27 6 23 23 8 6 23 8 23 23 23 25 23 8,1,cnc1,0,0,,0,2,0,CN(C)CCC=C(Cc1ccc(Br)cc1)c1cccnc1,True,True,1,True,,345.28,4.422,16.13,0.0,2.0,6.0,0.7704,2.4261,True,0.7504,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
