sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
28,CNOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1,32,0,33.0,,<eos>,eos,<bos> C N O C ( = O ) N c 1 c c c ( N C c 2 c c c ( F ) c c 2 ) n c 1 <eos> <eos> N C N C <eos> = O <eos> C C C C C ( c c C C 1 C ( = O ) O ) c C 1 <eos> 2 1 C 1 c O H O 2 <eos> <eos> ( C 1 C C ) [ C C ( C O C 2 ( C ( = O ) C 1 ) O 1 C 1 2 B 4 n 3 ] n # N C s 3 # r 4 B ),15 18 19 15 5 13 19 6 18 23 8 23 23 23 5 18 15 23 9 23 23 23 5 16 6 23 23 9 6 25 23 8,1,)nc1,0,0,,0,2,0,CNOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1,True,True,1,True,,290.3,2.516,75.28,3.0,5.0,5.0,0.7377,2.2795,True,0.8883,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
133,CN(C(C(=O)c1ccc(O)c11)c1COCC1)C1,32,0,33.0,,<eos>,eos,<bos> C N ( C ( C ( = O ) c 1 c c c ( O ) c 1 1 ) c 1 C O C C 1 ) C 1 <eos> <eos> <eos> <eos> N <eos> 1 1 <eos> O C <eos> H 1 ( C O C C c 1 C N 3 ) C C C 3 2 C C 2 <eos> c 1 1 <eos> <eos> C O <eos> <eos> 3 C 1 C C 3 1 <eos> C ( O ) C [ C 1 2 = O 1 C O 2 O 1 N F 5 s = l 5 n H O S s N l r O l 1 l,15 18 5 15 5 15 5 13 19 6 23 8 23 23 23 5 19 6 23 8 8 6 23 8 15 19 15 15 8 6 15 8,1,1)C1,0,0,,0,3,0,CN1CCCOCC2=C3C(O)=CC=C3C(=O)C21,True,True,1,True,,233.27,0.968,49.77,1.0,4.0,0.0,0.677,4.0633,True,0.8873,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
874,Cc1ccc(NC(=O)CN2CCC=O)c2ccccc2Ccc12,35,0,36.0,,<eos>,eos,<bos> C c 1 c c c ( N C ( = O ) C N 2 C C C = O ) c 2 c c c c c 2 C c c 1 2 <eos> <eos> 1 C 2 1 c 1 c c c 1 c C 1 c 1 c n c = C c C c c 1 c c H 1 C c C O ( O ) C C ( C ( C C ) C C C ( C O C C C 1 = [ N 1 C ] ) O 1 B N ) C n = o N s n H C F H r H 1 F 2,15 23 8 23 23 23 5 18 15 5 13 19 6 15 18 9 15 15 15 13 19 6 23 9 23 23 23 23 23 9 15 23 23 8 9,2,cc12,0,0,,0,2,0,CC1=CC=C2NC(=O)CN(CCC=O)C2=CC=CC=C2CC=C12,True,True,1,True,,308.38,2.548,49.41,1.0,3.0,3.0,0.8152,4.3239,True,0.8866,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
239,O=C(NCNC(=O)N1Cc1ccccc1)C1,26,0,27.0,,<eos>,eos,<bos> O = C ( N C N C ( = O ) N 1 C c 1 c c c c c 1 ) C 1 <eos> C <eos> C <eos> <eos> 1 C 1 <eos> <eos> C 1 O O C O c ( c ) c c = c 1 c <eos> 1 c c c F c C 2 c C 2 C C 1 <eos> <eos> ( C C 1 ) c C ( O C C ( = c ) C O c 1 C C = O O ) C O <eos> O 1 r o N F = O s l 4 B 4 N s 3 # r 1 l 3,19 13 15 5 18 15 18 15 5 13 19 6 18 8 15 23 8 23 23 23 23 23 8 6 15 8,1,1)C1,0,0,,0,2,0,O=C1CC=CC=CC=C2CN2C(=O)NCN1,True,True,1,True,,219.24,0.485,61.21,2.0,2.0,0.0,0.5822,4.2091,True,0.8865,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
704,CC(=O)Oc1ccccc1C(=O)NC,22,0,23.0,,<eos>,eos,<bos> C C ( = O ) O c 1 c c c c c 1 C ( = O ) N C <eos> 2 C O c c 1 C N C c 1 O c C c c 2 O <eos> C O <eos> N 1 ( = O C O ) C ( C N C ) C c c C C 2 1 c 1 C [ C O C ] 2 1 C 1 C 2 H ( C ) ( C O C [ C 1 2 ] 2 1 C O ) O 1 # s C H - O 4 C H F O n H o r 2 r n 4,15 15 5 13 19 6 19 23 8 23 23 23 23 23 8 15 5 13 19 6 18 15,C,O)NC,0,0,,0,1,0,CNC(=O)c1ccccc1OC(C)=O,True,True,1,True,,193.2,0.972,55.4,1.0,3.0,2.0,0.5621,1.6674,True,0.8862,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
566,CCC(C)C(N)C(=O)N1CCC(O)C1,25,0,26.0,,<eos>,eos,<bos> C C C ( C ) C ( N ) C ( = O ) N 1 C C C ( O ) C 1 <eos> <eos> ( O C ) C 1 c 1 <eos> C 1 1 <eos> <eos> O O c ( C C ( c O C ( C C [ C 2 ( C 1 ) c 1 C ] ) 2 C H O ( O ) C C ( C O ) O ) - C ) H C <eos> H <eos> 2 1 2 [ N 1 C ] <eos> O 1 r o s 4 S O o H S o S r H 1 [ = l ] F,15 15 15 5 15 6 15 5 18 6 15 5 13 19 6 18 8 15 15 15 5 19 6 15 8,1,O)C1,0,0,,0,1,0,CCC(C)C(N)C(=O)N1CCC(O)C1,True,True,1,False,,200.28,-0.047,66.56,2.0,3.0,3.0,0.6711,3.1753,True,0.884,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
784,c1ccc2c(CC(CCNCC)Ccc[nH]cc2ncc1CO),34,0,35.0,,<eos>,eos,<bos> c 1 c c c 2 c ( C C ( C C N C C ) C c c [ n H ] c c 2 n c c 1 C O ) <eos> 1 O 1 <eos> <eos> C <eos> c <eos> 1 4 C c C n c 1 c 2 c 1 C c 2 c 1 1 C 1 C 1 C 1 2 C ( C O C C ( C ( [ C ) C ] ) ( C ) C O C C = [ H ] 1 2 ) O 1 # N 2 B # = o F S B S s F H ( c 4 ) 2,23 8 23 23 23 9 23 5 15 15 5 15 15 18 15 15 6 15 23 23 21 25 17 22 23 23 9 25 23 23 8 15 19 6,),1CO),0,0,,0,2,1,CCNCCC1CC=CNC=C2N=CC(CO)=CC=CC2=CC1,True,True,1,True,,313.45,2.826,56.65,3.0,4.0,5.0,0.6842,4.7619,True,0.8833,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
160,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,33,0,34.0,,<eos>,eos,<bos> N C c 1 c ( N ) n c ( - c 2 c c c c c 2 ) n c 1 - c 1 c c c c c 1 <eos> <eos> C 1 C F 1 <eos> <eos> <eos> <eos> c 1 - c 1 <eos> c 1 c 1 <eos> c <eos> c 2 c c 1 C c 1 C c 1 c c C ( C C C H C ( C C ) C H O ( O ) C [ C 1 = O 2 1 C ] ) O 1 <eos> l F s # C s <eos> s o 5 C 1 n H o 1 l 5,18 15 23 8 23 5 18 6 25 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8 7 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,True,False,3,False,,276.34,2.852,77.82,2.0,4.0,3.0,0.7707,1.9713,True,0.8829,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
866,NC(=O)c1cNc(nc2cc(-c2ccc(F)c3))[nH]c2c3c1Cn2,44,0,45.0,,<eos>,eos,<bos> N C ( = O ) c 1 c N c ( n c 2 c c ( - c 2 c c c ( F ) c 3 ) ) [ n H ] c 2 c 3 c 1 C n 2 <eos> c <eos> <eos> 1 O c c O C = c C O C c c 2 c C c 1 c 1 ( O ) C O C 1 = C 1 C 2 = O C c [ C c ] 1 C 1 = O O B C O N O 1 <eos> C 5 o 5 <eos> ( [ H B C r C 2 r ] ) 2 F,18 15 5 13 19 6 23 8 23 18 23 5 25 23 9 23 23 5 7 23 9 23 23 23 5 16 6 23 10 6 6 21 25 17 22 23 9 23 10 23 8 15 25 9,2,1Cn2,0,0,,0,3,1,NC(=O)c1c[nH]c2nc3ccc=3ccc(F)cc3c1CN=c3[nH]2,True,True,1,True,,309.3,1.392,99.92,3.0,3.0,1.0,0.6326,5.1496,True,0.8786,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
66,N1Cnc(C)CCCCCCCNCCCOCCC1,24,0,25.0,,<eos>,eos,<bos> N 1 C n c ( C ) C C C C C C C N C C C O C C C 1 <eos> <eos> <eos> <eos> <eos> 1 C C 1 <eos> <eos> <eos> C <eos> <eos> <eos> <eos> O C C C 1 C O ( C ( O C C O ) C c ( C ) 1 c 2 C 1 C C O C C [ C O C ] C O [ C ) = C C ( O ) C 1 C 1 2 ] N 1 C 2 - O 1 # r N s = O 2 S [ B = N s o # l 1 ] l,18 8 15 25 23 5 15 6 15 15 15 15 15 15 15 18 15 15 15 19 15 15 15 8,1,CCC1,0,0,,0,1,0,CC1=NCNCCCOCCCNCCCCCCC1,True,True,1,True,,283.46,2.735,45.65,2.0,4.0,0.0,0.7184,3.3636,True,0.8731,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
