token_ids,effective_token_ids,raw_smiles,raw_length,first_pad_position
19 19 19 19 25 3 8 32 32 32 32 32 9 32 32 32 32 19 19 3 32 19 3 32 25 3 32 32 32 32 32 32 32 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 19 19 25 3 8 32 32 32 32 32 9 32 32 32 32 19 19 3 32 19 3 32 25 3 32 32 32 32 32 32 32 9 9,CCCCO)1ccccc2ccccCC)cC)cO)ccccccc22,35,35
19 19 19 2 16 19 3 19 19 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 19 3 3 32 32 9 32 19 19 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 19 2 16 19 3 19 19 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 19 3 3 32 32 9 32 19 19 32,CCC(=C)CCCcccccccccccccccccccC))cc2cCCc,39,39
19 25 32 8 32 32 2 24 19 19 32 25 3 2 19 32 32 32 32 32 9 32 32 32 32 32 9 3 3 19 8 32 32 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 25 32 8 32 32 2 24 19 19 32 25 3 2 19 32 32 32 32 32 9 32 32 32 32 32 9 3 3 19 8 32 32 8,COc1cc(NCCcO)(Cccccc2ccccc2))C1cc1,34,34
19 25 32 8 32 32 32 32 2 32 32 8 9 7 19 2 16 25 3 32 9 32 32 32 32 32 32 3 32 3 19 8 3 3 3 32 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 25 32 8 32 32 32 32 2 32 32 8 9 7 19 2 16 25 3 32 9 32 32 32 32 32 32 3 32 3 19 8 3 3 3 32 9,COc1cccc(cc12/C(=O)c2cccccc)c)C1)))c2,37,37
19 19 2 19 25 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 8 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 25 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 8 32,CC(COCccccccccccccccccccccccc1c,31,31
19 19 2 19 3 19 19 19 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 3 19 19 19 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 8,CC(C)CCCCcccccccccccccccccc1,28,28
19 19 25 19 2 16 25 3 32 8 32 35 32 2 19 24 3 32 9 32 32 32 32 32 32 32 32 19 3 3 32 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 25 19 2 16 25 3 32 8 32 35 32 2 19 24 3 32 9 32 32 32 32 32 32 32 32 19 3 3 32 8 8,CCOC(=O)c1cnc(CN)c2ccccccccC))c11,33,33
19 25 32 8 32 32 32 32 2 32 32 8 24 3 19 2 16 25 3 24 16 32 32 32 32 19 32 3 32 32 19 8 32 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 25 32 8 32 32 32 32 2 32 32 8 24 3 19 2 16 25 3 24 16 32 32 32 32 19 32 3 32 32 19 8 32 8,COc1cccc(cc1N)C(=O)N=ccccCc)ccC1c1,34,34
19 19 19 19 3 32 8 32 32 32 32 32 32 32 19 19 16 25 3 32 32 32 32 32 32 32 32 32 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 19 19 3 32 8 32 32 32 32 32 32 32 19 19 16 25 3 32 32 32 32 32 32 32 32 32 32,CCCC)c1cccccccCC=O)cccccccccc,29,29
19 25 32 8 32 32 32 32 2 19 2 8 19 19 19 19 19 19 19 2 16 24 3 32 32 32 32 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 25 32 8 32 32 32 32 2 19 2 8 19 19 19 19 19 19 19 2 16 24 3 32 32 32 32 8,COc1cccc(C(1CCCCCCC(=N)cccc1,28,28
19 16 19 8 32 32 32 32 32 32 32 25 19 32 19 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 16 19 8 32 32 32 32 32 32 32 25 19 32 19 19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 8,C=C1cccccccOCcCCcccccccccccccc1,31,31
19 19 2 19 2 16 25 3 32 8 32 32 32 32 19 9 32 32 32 32 32 32 32 32 32 32 32 32 32 3 3 32 3 32 32 32 32 9 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 2 16 25 3 32 8 32 32 32 32 19 9 32 32 32 32 32 32 32 32 32 32 32 32 32 3 3 32 3 32 32 32 32 9,CC(C(=O)c1ccccC2ccccccccccccc))c)cccc2,38,38
19 19 2 19 25 3 19 2 8 32 19 19 19 19 2 24 2 32 19 32 2 25 24 2 19 19 3 32 16 25 3 32 32 32 32 32 32 32 32 8 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 25 3 19 2 8 32 19 19 19 19 2 24 2 32 19 32 2 25 24 2 19 19 3 32 16 25 3 32 32 32 32 32 32 32 32 8 8 8,CC(CO)C(1cCCCC(N(cCc(ON(CC)c=O)cccccccc111,42,42
19 25 32 8 32 32 32 32 32 32 32 32 32 2 19 19 3 19 9 32 32 32 32 32 32 32 32 8 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 25 32 8 32 32 32 32 32 32 32 32 32 2 19 19 3 19 9 32 32 32 32 32 32 32 32 8 32,COc1ccccccccc(CC)C2cccccccc1c,29,29
19 32 8 32 32 2 32 3 32 9 32 32 32 2 32 32 32 32 32 32 32 2 2 10 3 3 32 19 16 10 3 32 32 32 32 32 32 32 32 3 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 32 8 32 32 2 32 3 32 9 32 32 32 2 32 32 32 32 32 32 32 2 2 10 3 3 32 19 16 10 3 32 32 32 32 32 32 32 32 3 8 8,Cc1cc(c)c2ccc(ccccccc((3))cC=3)cccccccc)11,42,42
19 19 2 19 25 3 3 2 16 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 19 32 19 19 3 32 32 32 32 32 32 32 32 32 32 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 25 3 3 2 16 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 19 32 19 19 3 32 32 32 32 32 32 32 32 32 32 8,CC(CO))(=cccccccccccccccccCcCC)cccccccccc1,42,42
19 19 19 19 32 19 32 32 32 2 24 19 2 32 32 19 32 32 32 2 32 3 3 32 32 32 32 32 32 32 32 32 32 9 32 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 19 19 32 19 32 32 32 2 24 19 2 32 32 19 32 32 32 2 32 3 3 32 32 32 32 32 32 32 32 32 32 9 32 8 8,CCCCcCccc(NC(ccCccc(c))cccccccccc2c11,37,37
19 19 2 19 2 19 25 3 19 19 19 19 19 19 2 16 25 3 32 32 32 32 32 32 32 32 32 32 32 3 3 32 32 32 32 32 19 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 2 19 25 3 19 19 19 19 19 19 2 16 25 3 32 32 32 32 32 32 32 32 32 32 32 3 3 32 32 32 32 32 19 8,CC(C(CO)CCCCCC(=O)ccccccccccc))cccccC1,38,38
19 19 19 2 19 19 3 19 19 19 19 19 19 19 2 16 25 3 19 19 2 32 32 32 32 32 32 32 32 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 19 2 19 19 3 19 19 19 19 19 19 19 2 16 25 3 19 19 2 32 32 32 32 32 32 32 32 8,CCC(CC)CCCCCCC(=O)CC(cccccccc1,30,30
19 32 8 35 32 32 2 9 32 9 32 32 32 32 10 32 32 32 32 32 32 3 32 32 3 3 19 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 32 8 35 32 32 2 9 32 9 32 32 32 32 10 32 32 32 32 32 32 3 32 32 3 3 19 9,Cc1ncc(2c2cccc3cccccc)cc))C2,28,28
25 16 19 2 25 3 19 32 32 32 32 32 9 7 19 32 32 25 3 32 32 32 32 32 32 32 32 3 32 19 19 3 32 32 8 32 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25 16 19 2 25 3 19 32 32 32 32 32 9 7 19 32 32 25 3 32 32 32 32 32 32 32 32 3 32 19 19 3 32 32 8 32 32,O=C(O)Cccccc2/CccO)cccccccc)cCC)cc1cc,37,37
25 16 19 2 25 3 8 8 32 32 32 32 9 32 32 32 32 2 32 32 32 32 32 32 32 32 32 32 32 32 3 32 32 32 9 32 32 32 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25 16 19 2 25 3 8 8 32 32 32 32 9 32 32 32 32 2 32 32 32 32 32 32 32 32 32 32 32 32 3 32 32 32 9 32 32 32 32,O=C(O)11cccc2cccc(cccccccccccc)ccc2cccc,39,39
19 19 2 19 3 35 8 32 32 32 5 32 9 32 32 9 32 32 32 32 32 32 10 32 32 32 32 32 32 32 3 32 32 32 32 32 32 9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 19 3 35 8 32 32 32 5 32 9 32 32 9 32 32 32 32 32 32 10 32 32 32 32 32 32 32 3 32 32 32 32 32 32 9 8,CC(C)n1ccc-c2cc2cccccc3ccccccc)cccccc21,39,39
25 16 19 2 24 32 8 32 32 32 2 18 37 3 32 32 32 19 32 32 32 32 32 19 37 32 32 32 32 32 32 32 32 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25 16 19 2 24 32 8 32 32 32 2 18 37 3 32 32 32 19 32 32 32 32 32 19 37 32 32 32 32 32 32 32 32 8 8,O=C(Nc1ccc(Br)cccCcccccCrcccccccc11,35,35
19 32 8 32 32 32 2 32 32 32 32 32 32 32 9 32 32 32 32 32 32 32 32 2 3 3 32 9 8 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 32 8 32 32 32 2 32 32 32 32 32 32 32 9 32 32 32 32 32 32 32 32 2 3 3 32 9 8 19 19,Cc1ccc(ccccccc2cccccccc())c21CC,31,31
19 19 2 16 25 3 32 16 32 32 32 32 32 32 2 32 2 32 32 32 2 32 24 2 19 19 2 25 3 32 3 32 32 32 32 32 32 32 32 32 9 32 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 19 2 16 25 3 32 16 32 32 32 32 32 32 2 32 2 32 32 32 2 32 24 2 19 19 2 25 3 32 3 32 32 32 32 32 32 32 32 32 9 32 32,CC(=O)c=cccccc(c(ccc(cN(CC(O)c)ccccccccc2cc,43,43
19 25 32 8 32 32 32 32 32 32 9 35 3 2 2 24 3 19 19 2 16 25 3 32 9 32 32 9 3 32 32 32 32 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 25 32 8 32 32 32 32 32 32 9 35 3 2 2 24 3 19 19 2 16 25 3 32 9 32 32 9 3 32 32 32 32 8,COc1cccccc2n)((N)CC(=O)c2cc2)cccc1,34,34
19 32 8 32 32 32 32 32 32 32 32 32 32 32 2 32 32 32 32 32 32 32 32 2 32 32 32 32 32 32 32 32 35 3 3 32 9 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 32 8 32 32 32 32 32 32 32 32 32 32 32 2 32 32 32 32 32 32 32 32 2 32 32 32 32 32 32 32 32 35 3 3 32 9 32,Cc1ccccccccccc(cccccccc(ccccccccn))c2c,38,38
24 32 8 35 32 35 32 9 32 32 10 32 2 32 8 19 2 16 19 19 19 19 2 16 25 3 24 19 19 16 25 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24 32 8 35 32 35 32 9 32 32 10 32 2 32 8 19 2 16 19 19 19 19 2 16 25 3 24 19 19 16 25 3,Nc1ncnc2cc3c(c1C(=CCCC(=O)NCC=O),32,32
19 32 8 32 32 2 19 3 32 8 17 19 19 2 19 19 3 19 2 16 25 2 2 19 3 32 19 19 3 19 8 3 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19 32 8 32 32 2 19 3 32 8 17 19 19 2 19 19 3 19 2 16 25 2 2 19 3 32 19 19 3 19 8 3 32,Cc1cc(C)c1@CC(CC)C(=O((C)cCC)C1)c,33,33
