sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
11,COc1ccc2c3cCC[OcH]c[C2cC]CNCC(CCNCH(=OC[CHC(C)COCC)CC1Cc1]3O1O1)cCO1,68,0,69.0,,<eos>,eos,<bos> C O c 1 c c c 2 c 3 c C C [ O c H ] c [ C 2 c C ] C N C C ( C C N C H ( = O C [ C H C ( C ) C O C C ) C C 1 C c 1 ] 3 O 1 O 1 ) c C O 1 <eos> 3 O C O C C C C ( C C ) = O C ( C ) O 1 O C ( [ O ) C O r O 1 # s - o 5 O o n s 3 O ] S N 5 - o O s,15 19 23 8 23 23 23 9 23 10 23 15 15 21 19 23 17 22 23 21 15 9 23 15 22 15 18 15 15 5 15 15 18 15 17 5 13 19 15 21 15 17 15 5 15 6 15 19 15 15 6 15 15 8 15 23 8 22 10 19 8 19 8 6 23 15 19 8,1,cCO1,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
12,O=C1Nc2cccc[CC(-c3ccc(O)cc-cc1ccccO)cc(-O)cccC2ccc2c2c1c1cO1c1c1cC]1(C)[CO](C(OC)(=O)COC1CC(OH)CO)O1n2FolscBCcCBsHOC3lo,119,0,,,,max_length,<bos> O = C 1 N c 2 c c c c [ C C ( - c 3 c c c ( O ) c c - c c 1 c c c c O ) c c ( - O ) c c c C 2 c c c 2 c 2 c 1 c 1 c O 1 c 1 c 1 c C ] 1 ( C ) [ C O ] ( C ( O C ) ( = O ) C O C 1 C C ( O H ) C O ) O 1 n 2 F o l s c B C c C B s H O C 3 l o,19 13 15 8 18 23 9 23 23 23 23 21 15 15 5 7 23 10 23 23 23 5 19 6 23 23 7 23 23 8 23 23 23 23 19 6 23 23 5 7 19 6 23 23 23 15 9 23 23 23 9 23 9 23 8 23 8 23 19 8 23 8 23 8 23 15 22 8 5 15 6 21 15 19 22 5 15 5 19 15 6 5 13 19 6 15 19 15 8 15 15 5 19 17 6 15 19 6 19 8 25 9 16 26 24 28 23 14 15 23 15 14 28 17 19 15 10 24 26,o,C3lo,0,0,2,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
13,CS(=O)(=O)N1c[c(C](=C(c2cc(HC[CcCcCNC)H2)CC1)C(N))O(Cc=O)NC(C)CC1c11C(OC)C1CC(C]21Cc1O)C1CO(CO)COcO1c5SFlocnHOCo2=HO5l#,119,0,,,,max_length,<bos> C S ( = O ) ( = O ) N 1 c [ c ( C ] ( = C ( c 2 c c ( H C [ C c C c C N C ) H 2 ) C C 1 ) C ( N ) ) O ( C c = O ) N C ( C ) C C 1 c 1 1 C ( O C ) C 1 C C ( C ] 2 1 C c 1 O ) C 1 C O ( C O ) C O c O 1 c 5 S F l o c n H O C o 2 = H O 5 l #,15 20 5 13 19 6 5 13 19 6 18 8 23 21 23 5 15 22 5 13 15 5 23 9 23 23 5 17 15 21 15 23 15 23 15 18 15 6 17 9 6 15 15 8 6 15 5 18 6 6 19 5 15 23 13 19 6 18 15 5 15 6 15 15 8 23 8 8 15 5 19 15 6 15 8 15 15 5 15 22 9 8 15 23 8 19 6 15 8 15 19 5 15 19 6 15 19 23 19 8 23 12 20 16 24 26 23 25 17 19 15 26 9 13 17 19 12 24 4,#,O5l#,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
14,CN(C)COC[Cc1cccc1ccc(l)c(=Oc(H])c1c#C)cccC1C42(C)COcOCcOCC2=O2C2c1cC1OC(=O)OC1CC=OCc(O)C1CC=OH1CONO1c#oBroBn[B1C-r=C4]l,119,0,,,,max_length,<bos> C N ( C ) C O C [ C c 1 c c c c 1 c c c ( l ) c ( = O c ( H ] ) c 1 c # C ) c c c C 1 C 4 2 ( C ) C O c O C c O C C 2 = O 2 C 2 c 1 c C 1 O C ( = O ) O C 1 C C = O C c ( O ) C 1 C C = O H 1 C O N O 1 c # o B r o B n [ B 1 C - r = C 4 ] l,15 18 5 15 6 15 19 15 21 15 23 8 23 23 23 23 8 23 23 23 5 24 6 23 5 13 19 23 5 17 22 6 23 8 23 4 15 6 23 23 23 15 8 15 11 9 5 15 6 15 19 23 19 15 23 19 15 15 9 13 19 9 15 9 23 8 23 15 8 19 15 5 13 19 6 19 15 8 15 15 13 19 15 23 5 19 6 15 8 15 15 13 19 17 8 15 19 18 19 8 23 4 26 14 27 26 14 25 21 14 8 15 7 27 13 15 11 22 24,l,C4]l,0,0,1,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
15,COC1Cc2ccc(CCc1cHC(C(=O)NC1COCc1CC1CCC(=O)N(C)C)cc13cCc2c1[Cc)]1OC2CH2([COC]C(OO)(CO)C)C1C12[N1C]SO1r2=o1#=Nc-OCFHFB13c,119,0,,,,max_length,<bos> C O C 1 C c 2 c c c ( C C c 1 c H C ( C ( = O ) N C 1 C O C c 1 C C 1 C C C ( = O ) N ( C ) C ) c c 1 3 c C c 2 c 1 [ C c ) ] 1 O C 2 C H 2 ( [ C O C ] C ( O O ) ( C O ) C ) C 1 C 1 2 [ N 1 C ] S O 1 r 2 = o 1 # = N c - O C F H F B 1 3 c,15 19 15 8 15 23 9 23 23 23 5 15 15 23 8 23 17 15 5 15 5 13 19 6 18 15 8 15 19 15 23 8 15 15 8 15 15 15 5 13 19 6 18 5 15 6 15 6 23 23 8 10 23 15 23 9 23 8 21 15 23 6 22 8 19 15 9 15 17 9 5 21 15 19 15 22 15 5 19 19 6 5 15 19 6 15 6 15 8 15 8 9 21 18 8 15 22 20 19 8 27 9 13 26 8 4 13 18 23 7 19 15 16 17 16 14 8 10 23,c,B13c,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
16,CC(=O)[c(](=O)Cc2c(c3cccc(C(C(=OCc([C)cc))cc2C)C1)c(NC)C)H](O)[C1H](C)O2(C1)C(=O)c1ccccc1C3=ON1C1(O1-l)o5O2(s#cOrFrN5)(,119,0,,,,max_length,<bos> C C ( = O ) [ c ( ] ( = O ) C c 2 c ( c 3 c c c c ( C ( C ( = O C c ( [ C ) c c ) ) c c 2 C ) C 1 ) c ( N C ) C ) H ] ( O ) [ C 1 H ] ( C ) O 2 ( C 1 ) C ( = O ) c 1 c c c c c 1 C 3 = O N 1 C 1 ( O 1 - l ) o 5 O 2 ( s # c O r F r N 5 ) (,15 15 5 13 19 6 21 23 5 22 5 13 19 6 15 23 9 23 5 23 10 23 23 23 23 5 15 5 15 5 13 19 15 23 5 21 15 6 23 23 6 6 23 23 9 15 6 15 8 6 23 5 18 15 6 15 6 17 22 5 19 6 21 15 8 17 22 5 15 6 19 9 5 15 8 6 15 5 13 19 6 23 8 23 23 23 23 23 8 15 10 13 19 18 8 15 8 5 19 8 7 24 6 26 12 19 9 5 28 4 23 19 27 16 27 18 12 6 5,(,N5)(,1,0,,0,6,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
17,CNOC(=O)Nc1ccccc(c2)N(N(=O)CCO)1COCc(Cc1c1C(=OS(F=C)OCN)cC(C3)CH2)c1c1C[COC1C1C23CCC(COCH]1(=O)CO)O1CFc-#lO(HFO4H[H24B),119,0,,,,max_length,<bos> C N O C ( = O ) N c 1 c c c c c ( c 2 ) N ( N ( = O ) C C O ) 1 C O C c ( C c 1 c 1 C ( = O S ( F = C ) O C N ) c C ( C 3 ) C H 2 ) c 1 c 1 C [ C O C 1 C 1 C 2 3 C C C ( C O C H ] 1 ( = O ) C O ) O 1 C F c - # l O ( H F O 4 H [ H 2 4 B ),15 18 19 15 5 13 19 6 18 23 8 23 23 23 23 23 5 23 9 6 18 5 18 5 13 19 6 15 15 19 6 8 15 19 15 23 5 15 23 8 23 8 15 5 13 19 20 5 16 13 15 6 19 15 18 6 23 15 5 15 10 6 15 17 9 6 23 8 23 8 15 21 15 19 15 8 15 8 15 9 10 15 15 15 5 15 19 15 17 22 8 5 13 19 6 15 19 6 19 8 15 16 23 7 4 24 19 5 17 16 19 11 17 21 17 9 11 14 6,),24B),0,1,,0,3,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
18,CN(C(=O)O)c1ccc(C2cc2cccc2ccc2)1,32,0,33.0,,<eos>,eos,<bos> C N ( C ( = O ) O ) c 1 c c c ( C 2 c c 2 c c c c 2 c c c 2 ) 1 <eos> <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> 1 C O N ( N O ) C c O C 3 O C C C C c 2 C C 2 1 c 1 = O H O 2 O C = C 1 C 2 = C C C ( O ) C 1 C C ( = O ) C O 3 O 1 <eos> F N o r <eos> 1 [ H # S ] C 1 r <eos> # H F,15 18 5 15 5 13 19 6 19 6 23 8 23 23 23 5 15 9 23 23 9 23 23 23 23 9 23 23 23 9 6 8,1,c2)1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
19,CC(C)c1c[c(Br3cccccccccc(C(C)CN)c1ncc(CcNC1Hn1cc)c)c1C1c2c(cO)ccc1]3(O)C(O)=C1C2=O,82,0,83.0,,<eos>,eos,<bos> C C ( C ) c 1 c [ c ( B r 3 c c c c c c c c c c ( C ( C ) C N ) c 1 n c c ( C c N C 1 H n 1 c c ) c ) c 1 C 1 c 2 c ( c O ) c c c 1 ] 3 ( O ) C ( O ) = C 1 C 2 = O <eos> c C O c O 1 C 3 = O N c C O C O 1 # F 5 c O 3 O s H F N C 5 r <eos> O C N #,15 15 5 15 6 23 8 23 21 23 5 14 27 10 23 23 23 23 23 23 23 23 23 23 5 15 5 15 6 15 18 6 23 8 25 23 23 5 15 23 18 15 8 17 25 8 23 23 6 23 6 23 8 15 8 23 9 23 5 23 19 6 23 23 23 8 22 10 5 19 6 15 5 19 6 13 15 8 15 9 13 19,O,C2=O,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
20,N[C1H](C(=O)N1CCSC1)[C(H]1CC[CCH](NC(=O)c2ccc2ccc(F)cF)FC2C1C1)1CC11cc2CC1,74,0,75.0,,<eos>,eos,<bos> N [ C 1 H ] ( C ( = O ) N 1 C C S C 1 ) [ C ( H ] 1 C C [ C C H ] ( N C ( = O ) c 2 c c c 2 c c c ( F ) c F ) F C 2 C 1 C 1 ) 1 C C 1 1 c c 2 C C 1 <eos> C O <eos> [ C C 1 ] 1 2 F O C C = C ( = O ) C O N O 1 O 1 c o F O # B 4 S O n H 4 # r S H #,18 21 15 8 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 5 17 22 8 15 15 21 15 15 17 22 5 18 15 5 13 19 6 23 9 23 23 23 9 23 23 23 5 16 6 23 16 6 16 15 9 15 8 15 8 6 8 15 15 8 8 23 23 9 15 15 8,1,2CC1,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
21,CC(C)(C)c2nc(c[CcH]c(c1ccccc1N)(CC)NC-C)NHC(C)C2=CHO1C(=O)O3cC1HC1nC(OCO)OC(C1CC)[CC(O)C1C1O]N1C1CO1HrnFl1on1On3(nH)=l#,119,0,,,,max_length,<bos> C C ( C ) ( C ) c 2 n c ( c [ C c H ] c ( c 1 c c c c c 1 N ) ( C C ) N C - C ) N H C ( C ) C 2 = C H O 1 C ( = O ) O 3 c C 1 H C 1 n C ( O C O ) O C ( C 1 C C ) [ C C ( O ) C 1 C 1 O ] N 1 C 1 C O 1 H r n F l 1 o n 1 O n 3 ( n H ) = l #,15 15 5 15 6 5 15 6 23 9 25 23 5 23 21 15 23 17 22 23 5 23 8 23 23 23 23 23 8 18 6 5 15 15 6 18 15 7 15 6 18 17 15 5 15 6 15 9 13 15 17 19 8 15 5 13 19 6 19 10 23 15 8 17 15 8 25 15 5 19 15 19 6 19 15 5 15 8 15 15 6 21 15 15 5 19 6 15 8 15 8 19 22 18 8 15 8 15 19 8 17 27 25 16 24 8 26 25 8 19 25 10 5 25 17 6 13 24 4,#,)=l#,0,0,1,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
22,Nc1ncnc2sc3c(c12)Cc1ccc1c1c31CC,31,0,32.0,,<eos>,eos,<bos> N c 1 n c n c 2 s c 3 c ( c 1 2 ) C c 1 c c c 1 c 1 c 3 1 C C <eos> <eos> <eos> <eos> <eos> <eos> 1 C ( C ) c 1 C <eos> <eos> <eos> <eos> O 2 O c C 1 c 1 c c 1 c 1 1 c H 1 n 1 ( = O ) O C C ( C 1 C C ) [ C C ( C ) C 1 C 1 ( ] O ) C 1 B O 1 B F - s 5 c H [ c F O C F 5 = C ] B O,18 23 8 25 23 25 23 9 28 23 10 23 5 23 8 9 6 15 23 8 23 23 23 8 23 8 23 10 8 15 15,C,31CC,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
23,COc1ccc(O)cc(c(sCO)c2ccc2C)c1,29,0,30.0,,<eos>,eos,<bos> C O c 1 c c c ( O ) c c ( c ( s C O ) c 2 c c c 2 C ) c 1 <eos> C O <eos> 1 O 1 C <eos> 1 C O C 1 <eos> C <eos> <eos> ( = C ) C <eos> C <eos> N <eos> <eos> <eos> <eos> <eos> 2 c C C 1 n 1 c O 1 C O C C ( C 1 C O ) C C C ( C ) C 1 C 1 2 [ N 1 C ] N O 1 <eos> # o H <eos> 5 H N S B = N s 2 # C 5 - l,15 19 23 8 23 23 23 5 19 6 23 23 5 23 5 28 15 19 6 23 9 23 23 23 9 15 6 23 8,1,C)c1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
24,CNCCc1cccc1CC3c(CN2)c1Cc1ccccc2cn1OCC1C=OcCcC2CccCncCnc1Oc[cc1c2C1C1CCCO=OC(C1OC)C]O(C)C1CC=OH1C2(O1oN[slB)FHnFNFos2o]O,119,0,,,,max_length,<bos> C N C C c 1 c c c c 1 C C 3 c ( C N 2 ) c 1 C c 1 c c c c c 2 c n 1 O C C 1 C = O c C c C 2 C c c C n c C n c 1 O c [ c c 1 c 2 C 1 C 1 C C C O = O C ( C 1 O C ) C ] O ( C ) C 1 C C = O H 1 C 2 ( O 1 o N [ s l B ) F H n F N F o s 2 o ] O,15 18 15 15 23 8 23 23 23 23 8 15 15 10 23 5 15 18 9 6 23 8 15 23 8 23 23 23 23 23 9 23 25 8 19 15 15 8 15 13 19 23 15 23 15 9 15 23 23 15 25 23 15 25 23 8 19 23 21 23 23 8 23 9 15 8 15 8 15 15 15 19 13 19 15 5 15 8 19 15 6 15 22 19 5 15 6 15 8 15 15 13 19 17 8 15 9 5 19 8 26 18 21 28 24 14 6 16 17 25 16 18 16 26 28 9 26 22 19,O,2o]O,0,0,3,1,1,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
25,CC(CCc1ccccc2cCC=O)cccccc(N)c(=O)c1Oc1c1c2c1ONC(cC)ccC1,55,0,56.0,,<eos>,eos,<bos> C C ( C C c 1 c c c c c 2 c C C = O ) c c c c c c ( N ) c ( = O ) c 1 O c 1 c 1 c 2 c 1 O N C ( c C ) c c C 1 <eos> <eos> C ( = O c 1 C C 1 n 1 C O ) C ( O ) = C 1 C C = O <eos> c c C c C 1 C 3 = O O 1 C O 2 O 1 # s B l S [ F ] H # n [ B 2 # H C ] 3,15 15 5 15 15 23 8 23 23 23 23 23 9 23 15 15 13 19 6 23 23 23 23 23 23 5 18 6 23 5 13 19 6 23 8 19 23 8 23 8 23 9 23 8 19 18 15 5 23 15 6 23 23 15 8,1,ccC1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
26,CN(C)CCC(c1ccccB1)c1ccccc1,26,0,27.0,,<eos>,eos,<bos> C N ( C ) C C C ( c 1 c c c c B 1 ) c 1 c c c c c 1 <eos> <eos> C 1 C 1 <eos> <eos> <eos> <eos> <eos> C <eos> <eos> <eos> <eos> C 1 C N ( C c C 2 c 1 C 3 ) C c 2 C c 2 C C 2 1 c 1 ( O ) C O O C O C 1 C C = = C c ( C ) C 1 C C = O 2 1 C O # O 1 N c N c = F o [ C 3 O C 5 l ] s C - N,15 18 5 15 6 15 15 15 5 23 8 23 23 23 23 14 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
