sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
239,O=C(CN(C(=O)C1Cccc1ccc1C)C)C1C,30,0,31.0,,<eos>,eos,<bos> O = C ( C N ( C ( = O ) C 1 C c c c 1 c c c 1 C ) C ) C 1 C <eos> <eos> 1 C 1 <eos> <eos> <eos> 1 = O C 1 <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> 3 ( N s # c s - N 2 = N - F H B l C O 2 n S C B 4 B 4 S = [ n H r 4 N = # B C N S l C s o C ] ( O o N F = B ) l 4 B 4 N s 3 # r ) 4 =,19 13 15 5 15 18 5 15 5 13 19 6 15 8 15 23 23 23 8 23 23 23 8 15 6 15 6 15 8 15,C,)C1C,0,0,,0,3,0,CC1=CC=C2C=CCC2C(=O)N(C)CC(=O)C1C,True,True,1,True,,245.32,2.112,37.38,0.0,2.0,0.0,0.6552,4.7258,True,0.8442,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
66,CCCNC(=C)N1CCCCCCCCcCCCOCC1,27,0,28.0,,<eos>,eos,<bos> C C C N C ( = C ) N 1 C C C C C C C C c C C C O C C 1 <eos> 1 1 <eos> <eos> <eos> <eos> 1 C C 1 <eos> <eos> <eos> <eos> <eos> <eos> C <eos> <eos> 1 1 <eos> <eos> <eos> - B 5 N r S B S r N O F 2 - F 2 O B F N ( S N # F 4 o S o l ( F l H O N - F 4 o H # = H = - S 4 s r - F = O = S [ o = N s l # F 5 ] 4,15 15 15 18 15 5 13 15 6 18 8 15 15 15 15 15 15 15 15 23 15 15 15 19 15 15 8,1,OCC1,0,0,,0,1,0,C=C(NCCC)N1CCCCCCCCCCCCOCC1,True,True,1,True,,310.53,4.69,24.5,1.0,3.0,4.0,0.815,2.7618,True,0.8316,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
269,Cc1cc2c1c(Nc1cc1ccc1c2)C1,25,0,26.0,,<eos>,eos,<bos> C c 1 c c 2 c 1 c ( N c 1 c c 1 c c c 1 c 2 ) C 1 <eos> N <eos> 1 C N C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 O C 1 <eos> <eos> <eos> <eos> 2 n = s H c n H 1 S n N c O l - n s F 1 s [ n = o B c - O = n H 3 F n B O ] [ # c C H l r O n ] = [ B 2 F c N l O B r o O N S 4 H ] 4 l 3,15 23 8 23 23 9 23 8 23 5 18 23 8 23 23 8 23 23 23 8 23 9 6 15 8,1,2)C1,0,0,,0,1,0,CC1=CC2=CC3=CC=C4C=C4NC(=C12)C3,True,True,1,True,,193.25,2.884,12.03,1.0,1.0,0.0,0.6234,4.8947,True,0.8223,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
327,CCCCSC(NC(=O)N1C)C(CC)C(C)Cc1,29,0,30.0,,<eos>,eos,<bos> C C C C S C ( N C ( = O ) N 1 C ) C ( C C ) C ( C ) C c 1 <eos> <eos> <eos> C <eos> 1 C C 1 <eos> <eos> <eos> <eos> 1 O C 1 <eos> <eos> <eos> <eos> <eos> <eos> c N 5 n ( S F 5 r 3 S F H - B l c H s # r S B = o B o 1 = l n F n H [ N = n 3 C H = n F O # s C O 2 N s = B n S H F c 1 s 4 H ) # l 4,15 15 15 15 20 15 5 18 15 5 13 19 6 18 8 15 6 15 5 15 15 6 15 5 15 6 15 23 8,1,)Cc1,0,0,,0,2,0,CCCCSC1NC(=O)N(C)CCC(C)C1CC,True,True,1,True,,272.46,3.553,32.34,1.0,2.0,5.0,0.7762,4.0497,True,0.8062,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
355,CCCC=C(C)C(=O)Nc1nccC(C)C1C,27,0,28.0,,<eos>,eos,<bos> C C C C = C ( C ) C ( = O ) N c 1 n c c C ( C ) C 1 C <eos> 1 C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 O C 1 <eos> <eos> <eos> <eos> 2 N 1 = N C r H n 2 H F ( = S N 2 ( H s 1 = n [ C F 2 S = S = H n 2 C H l N - N c ) S # B H B = # o r 2 s n = F o N c = S 5 H = H n 5 ] ),15 15 15 15 13 15 5 15 6 15 5 13 19 6 18 23 8 25 23 23 15 5 15 6 15 8 15,C,)C1C,0,0,,0,1,0,CCCC=C(C)C(=O)NC1=NC=CC(C)C1C,True,True,1,True,,234.34,3.047,41.46,1.0,2.0,3.0,0.7492,4.2486,True,0.8024,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
818,CCCCCN(C)C(=O)N1CCC2C(C1CC)c2,29,0,30.0,,<eos>,eos,<bos> C C C C C N ( C ) C ( = O ) N 1 C C C 2 C ( C 1 C C ) c 2 <eos> <eos> <eos> C <eos> 1 C C 1 <eos> <eos> <eos> <eos> 2 O C 1 2 1 <eos> <eos> <eos> <eos> - F 5 C r [ F o H S ( r N 2 N # N B # l F S = # - S ) S = H n 2 n H l 4 n 4 c N F l r H B S 1 - H l s O n F o C N - S N # n H F 5 l 1,15 15 15 15 15 18 5 15 6 15 5 13 19 6 18 8 15 15 15 9 15 5 15 8 15 15 6 23 9,2,C)c2,0,0,,0,1,0,CCCCCN(C)C(=O)N1CCC2CC2C1CC,True,True,1,True,,252.4,3.349,23.55,0.0,1.0,5.0,0.6883,3.5154,True,0.7939,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
804,CC(CC(C(=C)CC1CNC(CC)C(C)C1C1C)C1C1)s1,38,0,39.0,,<eos>,eos,<bos> C C ( C C ( C ( = C ) C C 1 C N C ( C C ) C ( C ) C 1 C 1 C ) C 1 C 1 ) s 1 <eos> <eos> 1 C C c 1 <eos> <eos> O <eos> <eos> 2 l 1 = N H n # F B N H O c 2 - N C l H O s H 1 B 1 - l 4 [ c r s c C B N = # S r H ( # r ) n - N - s r c F = r B C N B = C F 4 H n 1 ] O,15 15 5 15 15 5 15 5 13 15 6 15 15 8 15 18 15 5 15 15 6 15 5 15 6 15 8 15 8 15 6 15 8 15 8 6 28 8,1,1)s1,0,0,,0,3,0,C=C1CC2CNC(CC)C(C)C2C(C)C2CSC(C)CC12,True,True,1,True,,307.55,4.591,12.03,1.0,2.0,1.0,0.7111,5.3786,True,0.7796,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
359,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,29,0,30.0,,<eos>,eos,<bos> C c 1 c c c ( S ( = O ) ( = O ) N c 2 c c c c c 2 ) c c 1 <eos> <eos> <eos> <eos> 1 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> n 1 1 <eos> <eos> <eos> <eos> c <eos> # n <eos> - n O 2 O [ r 3 - F B O B # B C S B F N 3 o H - = n F r H l 4 o B ] s H c B l n 4 [ C O l 2 s F 2 o ] C F 4 s F C r N 4 N l,15 23 8 23 23 23 5 20 5 13 19 6 5 13 19 6 18 23 9 23 23 23 23 23 9 6 23 23 8,1,)cc1,0,0,,0,2,0,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,True,True,1,True,,247.32,2.796,46.17,1.0,2.0,3.0,0.9061,1.3737,True,0.7794,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
760,CC(Cc1ccccc1c(c1)NCCCC#C)C1,27,0,28.0,,<eos>,eos,<bos> C C ( C c 1 c c c c c 1 c ( c 1 ) N C C C C # C ) C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 C O C 1 <eos> <eos> <eos> 1 c C 1 <eos> <eos> <eos> <eos> 2 c 1 B F H c N # S n ( B c l F n s l B s N H [ n o - l n - = H r O o B ] = [ S # C H ( r O S F ( N 2 o 1 s 5 l o N H - O n ) 4 ] 5 4 n ),15 15 5 15 23 8 23 23 23 23 23 8 23 5 23 8 6 18 15 15 15 15 4 15 6 15 8,1,C)C1,0,0,,0,2,0,C#CCCCNC1=CCC(C)Cc2ccccc21,True,True,1,True,,239.36,3.613,12.03,1.0,1.0,4.0,0.6249,3.274,True,0.7675,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
905,CC1CC(=C(C1CNCCC)C)c1CCCCC1,27,0,28.0,,<eos>,eos,<bos> C C 1 C C ( = C ( C 1 C N C C C ) C ) c 1 C C C C C 1 <eos> 1 C 1 <eos> <eos> <eos> <eos> <eos> <eos> C 1 = O ( = O C 1 H 1 1 C 2 [ c B N n r l 2 l n H c F B 2 F l 4 s F # n ] N F N 4 r - n H n c 4 H O N [ - c H S F = c - B ] o n l o F ) O B r F c N C H l # F C 4 N,15 15 8 15 15 5 13 15 5 15 8 15 18 15 15 15 6 15 6 23 8 15 15 15 15 15 8,1,CCC1,0,0,,0,2,0,CCCNCC1C(C)=C(C2CCCCC2)CC1C,True,True,1,True,,249.44,4.539,12.03,1.0,1.0,5.0,0.557,3.5297,True,0.758,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
