token_ids,effective_token_ids,raw_smiles,raw_length,first_pad_position
11 11 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19,CCCCccccccccccccccccccccccccccccccc,35,35
11 11 11 11 19 2 2 11 11 19 19 19 19 19 11 11 11 19 19 19 19 19 19 19 19 19 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 2 2 11 11 19 19 19 19 19 11 11 11 19 19 19 19 19 19 19 19 19,CCCCc((CCcccccCCCccccccccc,26,26
11 11 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19,CCCCcccccccccccccccccccccccccccccccc,36,36
11 11 11 11 19 19 19 11 19 19 19 19 19 19 19 19 19 19 19 19 19 11 19 3 19 19 19 19 19 19 19 19 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 19 11 19 19 19 19 19 19 19 19 19 19 19 19 19 11 19 3 19 19 19 19 19 19 19 19 19 19 19,CCCCcccCcccccccccccccCc)ccccccccccc,35,35
11 11 11 11 19 19 19 19 19 19 19 2 19 19 19 19 19 19 19 19 19 11 19 19 19 19 0 0 19 19 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 19 19 19 19 19 2 19 19 19 19 19 19 19 19 19 11 19 19 19 19,CCCCccccccc(cccccccccCcccc,26,26
11 19 11 11 19 19 2 11 2 19 19 19 19 19 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 11 19 19 19 19 19 11 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 19 11 11 19 19 2 11 2 19 19 19 19 19 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 11 19 19 19 19 19 11 19 19 19,CcCCcc(C(cccccCCcccccccccccccCcccccCccc,39,39
11 11 11 11 19 19 19 11 19 19 19 19 19 19 19 19 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 11 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 19 11 19 19 19 19 19 19 19 19 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 11 19 19,CCCCcccCccccccccCccccccccccccccccccCcc,38,38
11 11 11 11 19 19 2 11 19 19 19 19 19 19 19 19 11 19 19 19 19 11 19 19 19 19 11 19 19 19 19 19 19 19 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 2 11 19 19 19 19 19 19 19 19 11 19 19 19 19 11 19 19 19 19 11 19 19 19 19 19 19 19 19 19 19,CCCCcc(CccccccccCccccCccccCcccccccccc,37,37
11 11 11 11 19 19 11 11 19 19 19 19 19 19 19 19 19 11 19 19 19 11 11 3 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 11 11 19 19 19 19 19 19 19 19 19 11 19 19 19 11 11 3 19 19,CCCCccCCcccccccccCcccCC)cc,26,26
11 11 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 11 11 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 11 11 19 19 19,CCCCcccccccccccccccccCCccc,26,26
11 11 11 11 19 19 19 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 19 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19,CCCCcccCccccccccccccccccccccccccccc,35,35
11 11 11 5 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 5 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19,CCC1cccccccccccccccccccccccccccccccccc,38,38
11 11 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 0 19 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19,CCCCccccccccccccccccccccccc,27,27
11 11 5 11 19 19 19 11 19 19 19 19 19 19 19 11 19 19 19 19 19 19 19 19 19 19 19 11 19 19 19 19 19 19 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 5 11 19 19 19 11 19 19 19 19 19 19 19 11 19 19 19 19 19 19 19 19 19 19 19 11 19 19 19 19 19 19 19 19 19,CC1CcccCcccccccCcccccccccccCccccccccc,37,37
11 11 11 11 19 19 19 11 19 11 19 19 19 19 19 19 11 19 19 19 19 11 19 19 19 19 0 19 0 19 19 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11 11 11 11 19 19 19 11 19 11 19 19 19 19 19 19 11 19 19 19 19 11 19 19 19 19,CCCCcccCcCccccccCccccCcccc,26,26
